Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.28              0.00             8.28               37.13    
0.23            0.36             0.00              0.00             0.59               37.72    
0.16            0.25             0.00              0.00             0.41               38.13    
0.13            0.09             0.00              0.00             0.22               38.35    
0.04            0.09             0.00              0.00             0.13               38.48    
0.05            0.07             0.00              0.00             0.12               38.60    
0.03            0.07             0.00              0.00             0.10               38.70    
0.03            0.07             0.00              0.00             0.10               38.80    
0.03            0.20             0.00              0.00             0.23               39.03    
0.06            0.08             0.00              0.00             0.14               39.17    
0.02            0.06             0.00              0.00             0.08               39.25    
0.02            0.03             0.00              0.00             0.05               39.30    
0.01            0.02             0.00              0.00             0.03               39.33    
0.01            0.02             0.00              0.00             0.03               39.36    
0.01            0.02             0.00              0.00             0.03               39.39    
0.02            0.02             0.00              0.00             0.04               39.43    
0.01            0.02             0.00              0.00             0.03               39.46    
0.01            0.03             0.00              0.00             0.04               39.50    
0.03            0.03             0.00              0.00             0.06               39.56    
0.05            0.02             0.00              0.00             0.07               39.63    
0.06            0.02             0.00              0.00             0.08               39.71    
0.01            0.02             0.00              0.00             0.03               39.74    
0.06            0.02             0.00              0.00             0.08               39.82    
0.07            0.03             0.00              0.00             0.10               39.92    
0.08            0.03             0.00              0.00             0.11               40.03    
0.00            0.00             0.00              3.25             3.25               43.28    
