Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.34              0.00             4.34               20.82    
0.18            0.26             0.00              0.00             0.44               21.26    
0.11            0.14             0.00              0.00             0.25               21.51    
0.09            0.11             0.00              0.00             0.20               21.71    
0.08            0.06             0.00              0.00             0.14               21.85    
0.02            0.05             0.00              0.00             0.07               21.92    
0.02            0.05             0.00              0.00             0.07               21.99    
0.02            0.05             0.00              0.00             0.07               22.06    
0.02            0.02             0.00              0.00             0.04               22.10    
0.01            0.02             0.00              0.00             0.03               22.13    
0.02            0.02             0.00              0.00             0.04               22.17    
0.03            0.02             0.00              0.00             0.05               22.22    
0.01            0.02             0.00              0.00             0.03               22.25    
0.05            0.02             0.00              0.00             0.07               22.32    
0.01            0.02             0.00              0.00             0.03               22.35    
0.05            0.02             0.00              0.00             0.07               22.42    
0.00            0.00             0.00              2.40             2.40               24.82    
