Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             2.55              0.00             2.55               11.22    
0.09            0.03             0.00              0.00             0.12               11.34    
0.03            0.03             0.00              0.00             0.06               11.40    
0.03            0.03             0.00              0.00             0.06               11.46    
0.02            0.03             0.00              0.00             0.05               11.51    
0.02            0.02             0.00              0.00             0.04               11.55    
0.02            0.01             0.00              0.00             0.03               11.58    
0.02            0.01             0.00              0.00             0.03               11.61    
0.02            0.00             0.00              0.00             0.02               11.63    
0.00            0.00             0.00              1.29             1.29               12.92    
