Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             10.01             0.00             10.01              51.06    
0.18            0.42             0.00              0.00             0.60               51.66    
0.18            0.10             0.00              0.00             0.28               51.94    
0.05            0.09             0.00              0.00             0.14               52.08    
0.05            0.23             0.00              0.00             0.28               52.36    
0.12            0.08             0.00              0.00             0.20               52.56    
0.04            0.07             0.00              0.00             0.11               52.67    
0.03            0.07             0.00              0.00             0.10               52.77    
0.05            0.09             0.00              0.00             0.14               52.91    
0.04            0.20             0.00              0.00             0.24               53.15    
0.05            0.07             0.00              0.00             0.12               53.27    
0.02            0.03             0.00              0.00             0.05               53.32    
0.02            0.02             0.00              0.00             0.04               53.36    
0.04            0.02             0.00              0.00             0.06               53.42    
0.05            0.02             0.00              0.00             0.07               53.49    
0.06            0.02             0.00              0.00             0.08               53.57    
0.06            0.02             0.00              0.00             0.08               53.65    
0.07            0.02             0.00              0.00             0.09               53.74    
0.07            0.02             0.00              0.00             0.09               53.83    
0.09            0.05             0.00              0.00             0.14               53.97    
0.08            0.03             0.00              0.00             0.11               54.08    
0.09            0.03             0.00              0.00             0.12               54.20    
0.10            0.03             0.00              0.00             0.13               54.33    
0.10            0.03             0.00              0.00             0.13               54.46    
0.13            0.03             0.00              0.00             0.16               54.62    
0.00            0.00             0.00              6.84             6.84               61.46    
