Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.67              0.00             3.67               18.57    
0.19            0.23             0.00              0.00             0.42               18.99    
0.11            0.14             0.00              0.00             0.25               19.24    
0.07            0.07             0.00              0.00             0.14               19.38    
0.03            0.11             0.00              0.00             0.14               19.52    
0.07            0.05             0.00              0.00             0.12               19.64    
0.03            0.06             0.00              0.00             0.09               19.73    
0.02            0.06             0.00              0.00             0.08               19.81    
0.02            0.02             0.00              0.00             0.04               19.85    
0.02            0.02             0.00              0.00             0.04               19.89    
0.02            0.02             0.00              0.00             0.04               19.93    
0.04            0.02             0.00              0.00             0.06               19.99    
0.02            0.02             0.00              0.00             0.04               20.03    
0.05            0.02             0.00              0.00             0.07               20.10    
0.02            0.02             0.00              0.00             0.04               20.14    
0.05            0.02             0.00              0.00             0.07               20.21    
0.00            0.00             0.00              2.32             2.32               22.53    
