Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             60.78             0.00             60.78              205.04   
0.15            0.30             0.00              0.00             0.45               205.49   
0.14            0.11             0.00              0.00             0.25               205.74   
0.09            0.11             0.00              0.00             0.20               205.94   
0.07            0.10             0.00              0.00             0.17               206.11   
0.06            0.17             0.00              0.00             0.23               206.34   
0.07            0.10             0.00              0.00             0.17               206.51   
0.05            0.14             0.00              0.00             0.19               206.70   
0.06            0.20             0.00              0.00             0.26               206.96   
0.05            0.09             0.00              0.00             0.14               207.10   
0.02            0.05             0.00              0.00             0.07               207.17   
0.03            0.05             0.00              0.00             0.08               207.25   
0.03            0.06             0.00              0.00             0.09               207.34   
0.02            0.05             0.00              0.00             0.07               207.41   
0.03            0.06             0.00              0.00             0.09               207.50   
0.03            0.04             0.00              0.00             0.07               207.57   
0.02            0.05             0.00              0.00             0.07               207.64   
0.03            0.06             0.00              0.00             0.09               207.73   
0.03            0.06             0.00              0.00             0.09               207.82   
0.02            0.05             0.00              0.00             0.07               207.89   
0.03            0.12             0.00              0.00             0.15               208.04   
0.04            0.05             0.00              0.00             0.09               208.13   
0.02            0.07             0.00              0.00             0.09               208.22   
0.03            0.04             0.00              0.00             0.07               208.29   
0.02            0.13             0.00              0.00             0.15               208.44   
0.04            0.04             0.00              0.00             0.08               208.52   
0.02            0.06             0.00              0.00             0.08               208.60   
0.02            0.02             0.00              0.00             0.04               208.64   
0.02            0.02             0.00              0.00             0.04               208.68   
0.03            0.02             0.00              0.00             0.05               208.73   
0.05            0.02             0.00              0.00             0.07               208.80   
0.05            0.03             0.00              0.00             0.08               208.88   
0.05            0.03             0.00              0.00             0.08               208.96   
0.06            0.02             0.00              0.00             0.08               209.04   
0.06            0.02             0.00              0.00             0.08               209.12   
0.07            0.02             0.00              0.00             0.09               209.21   
0.07            0.02             0.00              0.00             0.09               209.30   
0.00            0.00             0.00              4.76             4.76               214.06   
