Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             36.68             0.00             36.68              180.15   
0.29            0.81             0.00              0.00             1.10               181.25   
0.35            0.20             0.00              0.00             0.55               181.80   
0.09            0.64             0.00              0.00             0.73               182.53   
0.32            0.17             0.00              0.00             0.49               183.02   
0.09            0.17             0.00              0.00             0.26               183.28   
0.07            0.16             0.00              0.00             0.23               183.51   
0.07            0.55             0.00              0.00             0.62               184.13   
0.21            0.16             0.00              0.00             0.37               184.50   
0.05            0.14             0.00              0.00             0.19               184.69   
0.05            0.14             0.00              0.00             0.19               184.88   
0.05            0.14             0.00              0.00             0.19               185.07   
0.05            0.14             0.00              0.00             0.19               185.26   
0.06            0.47             0.00              0.00             0.53               185.79   
0.12            0.15             0.00              0.00             0.27               186.06   
0.03            0.12             0.00              0.00             0.15               186.21   
0.03            0.12             0.00              0.00             0.15               186.36   
0.02            0.09             0.00              0.00             0.11               186.47   
0.04            0.08             0.00              0.00             0.12               186.59   
0.04            0.10             0.00              0.00             0.14               186.73   
0.03            0.14             0.00              0.00             0.17               186.90   
0.06            0.12             0.00              0.00             0.18               187.08   
0.06            0.12             0.00              0.00             0.18               187.26   
0.06            0.12             0.00              0.00             0.18               187.44   
0.06            0.49             0.00              0.00             0.55               187.99   
0.19            0.13             0.00              0.00             0.32               188.31   
0.07            0.12             0.00              0.00             0.19               188.50   
0.05            0.50             0.00              0.00             0.55               189.05   
0.16            0.12             0.00              0.00             0.28               189.33   
0.03            0.10             0.00              0.00             0.13               189.46   
0.02            0.11             0.00              0.00             0.13               189.59   
0.02            0.10             0.00              0.00             0.12               189.71   
0.02            0.10             0.00              0.00             0.12               189.83   
0.02            0.07             0.00              0.00             0.09               189.92   
0.02            0.06             0.00              0.00             0.08               190.00   
0.02            0.06             0.00              0.00             0.08               190.08   
0.02            0.06             0.00              0.00             0.08               190.16   
0.02            0.06             0.00              0.00             0.08               190.24   
0.02            0.06             0.00              0.00             0.08               190.32   
0.02            0.06             0.00              0.00             0.08               190.40   
0.02            0.06             0.00              0.00             0.08               190.48   
0.02            0.07             0.00              0.00             0.09               190.57   
0.03            0.07             0.00              0.00             0.10               190.67   
0.02            0.07             0.00              0.00             0.09               190.76   
0.02            0.06             0.00              0.00             0.08               190.84   
0.02            0.08             0.00              0.00             0.10               190.94   
0.02            0.07             0.00              0.00             0.09               191.03   
0.02            0.07             0.00              0.00             0.09               191.12   
0.02            0.07             0.00              0.00             0.09               191.21   
0.02            0.07             0.00              0.00             0.09               191.30   
0.02            0.06             0.00              0.00             0.08               191.38   
0.02            0.06             0.00              0.00             0.08               191.46   
0.02            0.07             0.00              0.00             0.09               191.55   
0.02            0.06             0.00              0.00             0.08               191.63   
0.02            0.07             0.00              0.00             0.09               191.72   
0.03            0.04             0.00              0.00             0.07               191.79   
0.02            0.04             0.00              0.00             0.06               191.85   
0.04            0.04             0.00              0.00             0.08               191.93   
0.07            0.04             0.00              0.00             0.11               192.04   
0.07            0.04             0.00              0.00             0.11               192.15   
0.08            0.04             0.00              0.00             0.12               192.27   
0.10            0.04             0.00              0.00             0.14               192.41   
0.10            0.04             0.00              0.00             0.14               192.55   
0.11            0.05             0.00              0.00             0.16               192.71   
0.13            0.04             0.00              0.00             0.17               192.88   
0.14            0.04             0.00              0.00             0.18               193.06   
0.14            0.04             0.00              0.00             0.18               193.24   
0.15            0.04             0.00              0.00             0.19               193.43   
0.16            0.04             0.00              0.00             0.20               193.63   
0.18            0.04             0.00              0.00             0.22               193.85   
0.18            0.04             0.00              0.00             0.22               194.07   
0.20            0.04             0.00              0.00             0.24               194.31   
0.20            0.04             0.00              0.00             0.24               194.55   
0.21            0.04             0.00              0.00             0.25               194.80   
0.22            0.04             0.00              0.00             0.26               195.06   
0.22            0.04             0.00              0.00             0.26               195.32   
0.25            0.04             0.00              0.00             0.29               195.61   
0.26            0.04             0.00              0.00             0.30               195.91   
0.28            0.08             0.00              0.00             0.36               196.27   
0.00            0.00             0.00              19.68            19.68              215.95   
