Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.37              0.00             7.37               34.01    
0.18            0.36             0.00              0.00             0.54               34.55    
0.16            0.11             0.00              0.00             0.27               34.82    
0.05            0.09             0.00              0.00             0.14               34.96    
0.05            0.09             0.00              0.00             0.14               35.10    
0.05            0.09             0.00              0.00             0.14               35.24    
0.05            0.20             0.00              0.00             0.25               35.49    
0.07            0.07             0.00              0.00             0.14               35.63    
0.04            0.18             0.00              0.00             0.22               35.85    
0.06            0.09             0.00              0.00             0.15               36.00    
0.02            0.06             0.00              0.00             0.08               36.08    
0.02            0.03             0.00              0.00             0.05               36.13    
0.02            0.03             0.00              0.00             0.05               36.18    
0.01            0.02             0.00              0.00             0.03               36.21    
0.03            0.02             0.00              0.00             0.05               36.26    
0.01            0.02             0.00              0.00             0.03               36.29    
0.01            0.02             0.00              0.00             0.03               36.32    
0.05            0.02             0.00              0.00             0.07               36.39    
0.07            0.02             0.00              0.00             0.09               36.48    
0.01            0.03             0.00              0.00             0.04               36.52    
0.06            0.03             0.00              0.00             0.09               36.61    
0.01            0.03             0.00              0.00             0.04               36.65    
0.07            0.02             0.00              0.00             0.09               36.74    
0.01            0.03             0.00              0.00             0.04               36.78    
0.08            0.03             0.00              0.00             0.11               36.89    
0.00            0.00             0.00              3.35             3.35               40.24    
