Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             97.59             0.00             97.59              329.25   
0.21            0.49             0.00              0.00             0.70               329.95   
0.25            0.17             0.00              0.00             0.42               330.37   
0.10            0.17             0.00              0.00             0.27               330.64   
0.11            0.15             0.00              0.00             0.26               330.90   
0.09            0.27             0.00              0.00             0.36               331.26   
0.13            0.14             0.00              0.00             0.27               331.53   
0.08            0.30             0.00              0.00             0.38               331.91   
0.11            0.13             0.00              0.00             0.24               332.15   
0.06            0.14             0.00              0.00             0.20               332.35   
0.06            0.21             0.00              0.00             0.27               332.62   
0.05            0.08             0.00              0.00             0.13               332.75   
0.04            0.09             0.00              0.00             0.13               332.88   
0.04            0.09             0.00              0.00             0.13               333.01   
0.03            0.08             0.00              0.00             0.11               333.12   
0.04            0.10             0.00              0.00             0.14               333.26   
0.05            0.07             0.00              0.00             0.12               333.38   
0.02            0.07             0.00              0.00             0.09               333.47   
0.04            0.11             0.00              0.00             0.15               333.62   
0.05            0.06             0.00              0.00             0.11               333.73   
0.02            0.07             0.00              0.00             0.09               333.82   
0.04            0.07             0.00              0.00             0.11               333.93   
0.04            0.20             0.00              0.00             0.24               334.17   
0.07            0.07             0.00              0.00             0.14               334.31   
0.03            0.10             0.00              0.00             0.13               334.44   
0.05            0.06             0.00              0.00             0.11               334.55   
0.02            0.10             0.00              0.00             0.12               334.67   
0.05            0.11             0.00              0.00             0.16               334.83   
0.05            0.19             0.00              0.00             0.24               335.07   
0.04            0.07             0.00              0.00             0.11               335.18   
0.02            0.06             0.00              0.00             0.08               335.26   
0.04            0.04             0.00              0.00             0.08               335.34   
0.02            0.04             0.00              0.00             0.06               335.40   
0.06            0.03             0.00              0.00             0.09               335.49   
0.10            0.04             0.00              0.00             0.14               335.63   
0.08            0.04             0.00              0.00             0.12               335.75   
0.09            0.04             0.00              0.00             0.13               335.88   
0.09            0.04             0.00              0.00             0.13               336.01   
0.10            0.04             0.00              0.00             0.14               336.15   
0.13            0.08             0.00              0.00             0.21               336.36   
0.12            0.04             0.00              0.00             0.16               336.52   
0.12            0.04             0.00              0.00             0.16               336.68   
0.15            0.04             0.00              0.00             0.19               336.87   
0.00            0.00             0.00              7.71             7.71               344.58   
