Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.65              0.00             3.65               18.27    
0.16            0.22             0.00              0.00             0.38               18.65    
0.11            0.09             0.00              0.00             0.20               18.85    
0.05            0.08             0.00              0.00             0.13               18.98    
0.05            0.10             0.00              0.00             0.15               19.13    
0.05            0.06             0.00              0.00             0.11               19.24    
0.03            0.07             0.00              0.00             0.10               19.34    
0.03            0.09             0.00              0.00             0.12               19.46    
0.02            0.02             0.00              0.00             0.04               19.50    
0.03            0.02             0.00              0.00             0.05               19.55    
0.01            0.02             0.00              0.00             0.03               19.58    
0.04            0.02             0.00              0.00             0.06               19.64    
0.01            0.02             0.00              0.00             0.03               19.67    
0.01            0.02             0.00              0.00             0.03               19.70    
0.04            0.02             0.00              0.00             0.06               19.76    
0.06            0.02             0.00              0.00             0.08               19.84    
0.00            0.00             0.00              2.12             2.12               21.96    
