Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             95.79             0.00             95.79              302.60   
0.20            0.48             0.00              0.00             0.68               303.28   
0.24            0.19             0.00              0.00             0.43               303.71   
0.10            0.31             0.00              0.00             0.41               304.12   
0.17            0.14             0.00              0.00             0.31               304.43   
0.07            0.27             0.00              0.00             0.34               304.77   
0.15            0.13             0.00              0.00             0.28               305.05   
0.06            0.12             0.00              0.00             0.18               305.23   
0.05            0.13             0.00              0.00             0.18               305.41   
0.06            0.27             0.00              0.00             0.33               305.74   
0.08            0.11             0.00              0.00             0.19               305.93   
0.03            0.08             0.00              0.00             0.11               306.04   
0.04            0.07             0.00              0.00             0.11               306.15   
0.04            0.11             0.00              0.00             0.15               306.30   
0.03            0.08             0.00              0.00             0.11               306.41   
0.05            0.08             0.00              0.00             0.13               306.54   
0.04            0.23             0.00              0.00             0.27               306.81   
0.10            0.06             0.00              0.00             0.16               306.97   
0.02            0.06             0.00              0.00             0.08               307.05   
0.02            0.06             0.00              0.00             0.08               307.13   
0.02            0.07             0.00              0.00             0.09               307.22   
0.04            0.09             0.00              0.00             0.13               307.35   
0.03            0.09             0.00              0.00             0.12               307.47   
0.04            0.08             0.00              0.00             0.12               307.59   
0.05            0.21             0.00              0.00             0.26               307.85   
0.08            0.06             0.00              0.00             0.14               307.99   
0.02            0.06             0.00              0.00             0.08               308.07   
0.02            0.09             0.00              0.00             0.11               308.18   
0.03            0.09             0.00              0.00             0.12               308.30   
0.03            0.09             0.00              0.00             0.12               308.42   
0.03            0.09             0.00              0.00             0.12               308.54   
0.03            0.04             0.00              0.00             0.07               308.61   
0.03            0.04             0.00              0.00             0.07               308.68   
0.05            0.03             0.00              0.00             0.08               308.76   
0.07            0.04             0.00              0.00             0.11               308.87   
0.07            0.03             0.00              0.00             0.10               308.97   
0.08            0.03             0.00              0.00             0.11               309.08   
0.09            0.04             0.00              0.00             0.13               309.21   
0.09            0.03             0.00              0.00             0.12               309.33   
0.11            0.06             0.00              0.00             0.17               309.50   
0.11            0.04             0.00              0.00             0.15               309.65   
0.12            0.03             0.00              0.00             0.15               309.80   
0.13            0.04             0.00              0.00             0.17               309.97   
0.00            0.00             0.00              6.63             6.63               316.60   
