Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.66              0.00             4.66               25.04    
0.19            0.24             0.00              0.00             0.43               25.47    
0.11            0.14             0.00              0.00             0.25               25.72    
0.08            0.12             0.00              0.00             0.20               25.92    
0.07            0.06             0.00              0.00             0.13               26.05    
0.03            0.06             0.00              0.00             0.09               26.14    
0.02            0.06             0.00              0.00             0.08               26.22    
0.02            0.06             0.00              0.00             0.08               26.30    
0.02            0.02             0.00              0.00             0.04               26.34    
0.02            0.02             0.00              0.00             0.04               26.38    
0.04            0.02             0.00              0.00             0.06               26.44    
0.05            0.02             0.00              0.00             0.07               26.51    
0.05            0.02             0.00              0.00             0.07               26.58    
0.06            0.02             0.00              0.00             0.08               26.66    
0.06            0.02             0.00              0.00             0.08               26.74    
0.06            0.02             0.00              0.00             0.08               26.82    
0.00            0.00             0.00              3.72             3.72               30.54    
