Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.62              0.00             3.62               18.49    
0.19            0.25             0.00              0.00             0.44               18.93    
0.11            0.15             0.00              0.00             0.26               19.19    
0.07            0.07             0.00              0.00             0.14               19.33    
0.04            0.06             0.00              0.00             0.10               19.43    
0.03            0.10             0.00              0.00             0.13               19.56    
0.05            0.05             0.00              0.00             0.10               19.66    
0.02            0.05             0.00              0.00             0.07               19.73    
0.02            0.02             0.00              0.00             0.04               19.77    
0.01            0.02             0.00              0.00             0.03               19.80    
0.02            0.02             0.00              0.00             0.04               19.84    
0.03            0.02             0.00              0.00             0.05               19.89    
0.03            0.02             0.00              0.00             0.05               19.94    
0.05            0.02             0.00              0.00             0.07               20.01    
0.02            0.02             0.00              0.00             0.04               20.05    
0.01            0.02             0.00              0.00             0.03               20.08    
0.00            0.00             0.00              2.33             2.33               22.41    
