Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.06              0.00             8.06               45.53    
0.18            0.37             0.00              0.00             0.55               46.08    
0.17            0.14             0.00              0.00             0.31               46.39    
0.06            0.24             0.00              0.00             0.30               46.69    
0.13            0.09             0.00              0.00             0.22               46.91    
0.05            0.08             0.00              0.00             0.13               47.04    
0.03            0.09             0.00              0.00             0.12               47.16    
0.03            0.22             0.00              0.00             0.25               47.41    
0.08            0.08             0.00              0.00             0.16               47.57    
0.02            0.07             0.00              0.00             0.09               47.66    
0.02            0.07             0.00              0.00             0.09               47.75    
0.02            0.03             0.00              0.00             0.05               47.80    
0.02            0.02             0.00              0.00             0.04               47.84    
0.04            0.03             0.00              0.00             0.07               47.91    
0.06            0.02             0.00              0.00             0.08               47.99    
0.06            0.03             0.00              0.00             0.09               48.08    
0.06            0.02             0.00              0.00             0.08               48.16    
0.07            0.03             0.00              0.00             0.10               48.26    
0.08            0.02             0.00              0.00             0.10               48.36    
0.08            0.04             0.00              0.00             0.12               48.48    
0.11            0.02             0.00              0.00             0.13               48.61    
0.10            0.03             0.00              0.00             0.13               48.74    
0.10            0.03             0.00              0.00             0.13               48.87    
0.11            0.03             0.00              0.00             0.14               49.01    
0.12            0.03             0.00              0.00             0.15               49.16    
0.00            0.00             0.00              7.19             7.19               56.35    
