Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.82              0.00             7.82               32.20    
0.15            0.22             0.00              0.00             0.37               32.57    
0.11            0.16             0.00              0.00             0.27               32.84    
0.09            0.08             0.00              0.00             0.17               33.01    
0.04            0.05             0.00              0.00             0.09               33.10    
0.03            0.05             0.00              0.00             0.08               33.18    
0.03            0.13             0.00              0.00             0.16               33.34    
0.05            0.06             0.00              0.00             0.11               33.45    
0.02            0.05             0.00              0.00             0.07               33.52    
0.02            0.07             0.00              0.00             0.09               33.61    
0.03            0.12             0.00              0.00             0.15               33.76    
0.06            0.03             0.00              0.00             0.09               33.85    
0.02            0.03             0.00              0.00             0.05               33.90    
0.02            0.03             0.00              0.00             0.05               33.95    
0.02            0.03             0.00              0.00             0.05               34.00    
0.02            0.02             0.00              0.00             0.04               34.04    
0.02            0.02             0.00              0.00             0.04               34.08    
0.02            0.02             0.00              0.00             0.04               34.12    
0.02            0.02             0.00              0.00             0.04               34.16    
0.01            0.02             0.00              0.00             0.03               34.19    
0.02            0.02             0.00              0.00             0.04               34.23    
0.02            0.01             0.00              0.00             0.03               34.26    
0.03            0.01             0.00              0.00             0.04               34.30    
0.04            0.02             0.00              0.00             0.06               34.36    
0.04            0.01             0.00              0.00             0.05               34.41    
0.00            0.00             0.00              1.99             1.99               36.40    
