Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.22              0.00             7.22               34.24    
0.20            0.36             0.00              0.00             0.56               34.80    
0.16            0.11             0.00              0.00             0.27               35.07    
0.06            0.09             0.00              0.00             0.15               35.22    
0.05            0.09             0.00              0.00             0.14               35.36    
0.06            0.10             0.00              0.00             0.16               35.52    
0.05            0.08             0.00              0.00             0.13               35.65    
0.04            0.09             0.00              0.00             0.13               35.78    
0.05            0.17             0.00              0.00             0.22               36.00    
0.05            0.09             0.00              0.00             0.14               36.14    
0.04            0.15             0.00              0.00             0.19               36.33    
0.04            0.03             0.00              0.00             0.07               36.40    
0.02            0.02             0.00              0.00             0.04               36.44    
0.01            0.02             0.00              0.00             0.03               36.47    
0.03            0.02             0.00              0.00             0.05               36.52    
0.01            0.02             0.00              0.00             0.03               36.55    
0.05            0.02             0.00              0.00             0.07               36.62    
0.01            0.02             0.00              0.00             0.03               36.65    
0.05            0.02             0.00              0.00             0.07               36.72    
0.01            0.02             0.00              0.00             0.03               36.75    
0.01            0.02             0.00              0.00             0.03               36.78    
0.06            0.03             0.00              0.00             0.09               36.87    
0.01            0.03             0.00              0.00             0.04               36.91    
0.07            0.03             0.00              0.00             0.10               37.01    
0.08            0.02             0.00              0.00             0.10               37.11    
0.00            0.00             0.00              3.37             3.37               40.48    
