Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.59              0.00             8.59               39.18    
0.23            0.36             0.00              0.00             0.59               39.77    
0.17            0.10             0.00              0.00             0.27               40.04    
0.05            0.09             0.00              0.00             0.14               40.18    
0.05            0.08             0.00              0.00             0.13               40.31    
0.05            0.09             0.00              0.00             0.14               40.45    
0.05            0.20             0.00              0.00             0.25               40.70    
0.07            0.08             0.00              0.00             0.15               40.85    
0.04            0.08             0.00              0.00             0.12               40.97    
0.03            0.18             0.00              0.00             0.21               41.18    
0.05            0.07             0.00              0.00             0.12               41.30    
0.02            0.03             0.00              0.00             0.05               41.35    
0.02            0.03             0.00              0.00             0.05               41.40    
0.02            0.02             0.00              0.00             0.04               41.44    
0.05            0.03             0.00              0.00             0.08               41.52    
0.01            0.02             0.00              0.00             0.03               41.55    
0.01            0.03             0.00              0.00             0.04               41.59    
0.05            0.03             0.00              0.00             0.08               41.67    
0.06            0.02             0.00              0.00             0.08               41.75    
0.01            0.03             0.00              0.00             0.04               41.79    
0.02            0.03             0.00              0.00             0.05               41.84    
0.01            0.03             0.00              0.00             0.04               41.88    
0.07            0.03             0.00              0.00             0.10               41.98    
0.07            0.03             0.00              0.00             0.10               42.08    
0.01            0.03             0.00              0.00             0.04               42.12    
0.00            0.00             0.00              3.62             3.62               45.74    
