Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.78              0.00             4.78               22.78    
0.25            0.23             0.00              0.00             0.48               23.26    
0.11            0.08             0.00              0.00             0.19               23.45    
0.05            0.11             0.00              0.00             0.16               23.61    
0.07            0.13             0.00              0.00             0.20               23.81    
0.08            0.06             0.00              0.00             0.14               23.95    
0.03            0.07             0.00              0.00             0.10               24.05    
0.04            0.06             0.00              0.00             0.10               24.15    
0.02            0.02             0.00              0.00             0.04               24.19    
0.02            0.02             0.00              0.00             0.04               24.23    
0.02            0.02             0.00              0.00             0.04               24.27    
0.04            0.02             0.00              0.00             0.06               24.33    
0.05            0.02             0.00              0.00             0.07               24.40    
0.02            0.02             0.00              0.00             0.04               24.44    
0.02            0.02             0.00              0.00             0.04               24.48    
0.05            0.02             0.00              0.00             0.07               24.55    
0.00            0.00             0.00              2.90             2.90               27.45    
