Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             2.39              0.00             2.39               10.66    
0.08            0.03             0.00              0.00             0.11               10.77    
0.03            0.05             0.00              0.00             0.08               10.85    
0.03            0.03             0.00              0.00             0.06               10.91    
0.02            0.02             0.00              0.00             0.04               10.95    
0.02            0.02             0.00              0.00             0.04               10.99    
0.02            0.01             0.00              0.00             0.03               11.02    
0.02            0.01             0.00              0.00             0.03               11.05    
0.02            0.00             0.00              0.00             0.02               11.07    
0.00            0.00             0.00              1.32             1.32               12.39    
