Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.08              0.00             8.08               37.47    
0.24            0.36             0.00              0.00             0.60               38.07    
0.16            0.24             0.00              0.00             0.40               38.47    
0.13            0.09             0.00              0.00             0.22               38.69    
0.04            0.10             0.00              0.00             0.14               38.83    
0.05            0.07             0.00              0.00             0.12               38.95    
0.03            0.07             0.00              0.00             0.10               39.05    
0.03            0.07             0.00              0.00             0.10               39.15    
0.03            0.18             0.00              0.00             0.21               39.36    
0.06            0.07             0.00              0.00             0.13               39.49    
0.02            0.06             0.00              0.00             0.08               39.57    
0.02            0.03             0.00              0.00             0.05               39.62    
0.02            0.02             0.00              0.00             0.04               39.66    
0.03            0.02             0.00              0.00             0.05               39.71    
0.07            0.03             0.00              0.00             0.10               39.81    
0.06            0.02             0.00              0.00             0.08               39.89    
0.01            0.02             0.00              0.00             0.03               39.92    
0.06            0.02             0.00              0.00             0.08               40.00    
0.02            0.02             0.00              0.00             0.04               40.04    
0.01            0.02             0.00              0.00             0.03               40.07    
0.01            0.02             0.00              0.00             0.03               40.10    
0.06            0.02             0.00              0.00             0.08               40.18    
0.01            0.02             0.00              0.00             0.03               40.21    
0.01            0.02             0.00              0.00             0.03               40.24    
0.01            0.03             0.00              0.00             0.04               40.28    
0.00            0.00             0.00              3.63             3.63               43.91    
