Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.37              0.00             3.37               20.22    
0.14            0.23             0.00              0.00             0.37               20.59    
0.11            0.14             0.00              0.00             0.25               20.84    
0.07            0.08             0.00              0.00             0.15               20.99    
0.03            0.06             0.00              0.00             0.09               21.08    
0.03            0.06             0.00              0.00             0.09               21.17    
0.03            0.06             0.00              0.00             0.09               21.26    
0.03            0.08             0.00              0.00             0.11               21.37    
0.02            0.02             0.00              0.00             0.04               21.41    
0.02            0.03             0.00              0.00             0.05               21.46    
0.03            0.02             0.00              0.00             0.05               21.51    
0.06            0.02             0.00              0.00             0.08               21.59    
0.05            0.02             0.00              0.00             0.07               21.66    
0.05            0.02             0.00              0.00             0.07               21.73    
0.05            0.02             0.00              0.00             0.07               21.80    
0.06            0.02             0.00              0.00             0.08               21.88    
0.00            0.00             0.00              3.37             3.37               25.25    
