Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             13.57             0.00             13.57              76.25    
0.31            0.51             0.00              0.00             0.82               77.07    
0.21            0.18             0.00              0.00             0.39               77.46    
0.08            0.15             0.00              0.00             0.23               77.69    
0.09            0.34             0.00              0.00             0.43               78.12    
0.15            0.27             0.00              0.00             0.42               78.54    
0.12            0.14             0.00              0.00             0.26               78.80    
0.04            0.12             0.00              0.00             0.16               78.96    
0.04            0.13             0.00              0.00             0.17               79.13    
0.04            0.12             0.00              0.00             0.16               79.29    
0.04            0.14             0.00              0.00             0.18               79.47    
0.05            0.33             0.00              0.00             0.38               79.85    
0.05            0.13             0.00              0.00             0.18               80.03    
0.06            0.07             0.00              0.00             0.13               80.16    
0.03            0.08             0.00              0.00             0.11               80.27    
0.02            0.11             0.00              0.00             0.13               80.40    
0.05            0.07             0.00              0.00             0.12               80.52    
0.03            0.09             0.00              0.00             0.12               80.64    
0.02            0.11             0.00              0.00             0.13               80.77    
0.05            0.12             0.00              0.00             0.17               80.94    
0.06            0.33             0.00              0.00             0.39               81.33    
0.13            0.12             0.00              0.00             0.25               81.58    
0.05            0.11             0.00              0.00             0.16               81.74    
0.04            0.09             0.00              0.00             0.13               81.87    
0.04            0.19             0.00              0.00             0.23               82.10    
0.03            0.06             0.00              0.00             0.09               82.19    
0.02            0.06             0.00              0.00             0.08               82.27    
0.04            0.07             0.00              0.00             0.11               82.38    
0.04            0.05             0.00              0.00             0.09               82.47    
0.04            0.05             0.00              0.00             0.09               82.56    
0.04            0.10             0.00              0.00             0.14               82.70    
0.08            0.10             0.00              0.00             0.18               82.88    
0.07            0.11             0.00              0.00             0.18               83.06    
0.04            0.10             0.00              0.00             0.14               83.20    
0.09            0.12             0.00              0.00             0.21               83.41    
0.05            0.30             0.00              0.00             0.35               83.76    
0.31            0.14             0.00              0.00             0.45               84.21    
0.08            0.08             0.00              0.00             0.16               84.37    
0.02            0.04             0.00              0.00             0.06               84.43    
0.02            0.08             0.00              0.00             0.10               84.53    
0.04            0.09             0.00              0.00             0.13               84.66    
0.05            0.03             0.00              0.00             0.08               84.74    
0.04            0.09             0.00              0.00             0.13               84.87    
0.05            0.04             0.00              0.00             0.09               84.96    
0.07            0.11             0.00              0.00             0.18               85.14    
0.12            0.04             0.00              0.00             0.16               85.30    
0.02            0.33             0.00              0.00             0.35               85.65    
0.32            0.08             0.00              0.00             0.40               86.05    
0.03            0.07             0.00              0.00             0.10               86.15    
0.02            0.08             0.00              0.00             0.10               86.25    
0.06            0.06             0.00              0.00             0.12               86.37    
0.02            0.04             0.00              0.00             0.06               86.43    
0.01            0.03             0.00              0.00             0.04               86.47    
0.12            0.11             0.00              0.00             0.23               86.70    
0.14            0.10             0.00              0.00             0.24               86.94    
0.08            0.10             0.00              0.00             0.18               87.12    
0.09            0.26             0.00              0.00             0.35               87.47    
0.18            0.08             0.00              0.00             0.26               87.73    
0.05            0.06             0.00              0.00             0.11               87.84    
0.02            0.07             0.00              0.00             0.09               87.93    
0.04            0.06             0.00              0.00             0.10               88.03    
0.02            0.07             0.00              0.00             0.09               88.12    
0.04            0.07             0.00              0.00             0.11               88.23    
0.04            0.07             0.00              0.00             0.11               88.34    
0.05            0.21             0.00              0.00             0.26               88.60    
0.09            0.06             0.00              0.00             0.15               88.75    
0.02            0.08             0.00              0.00             0.10               88.85    
0.02            0.06             0.00              0.00             0.08               88.93    
0.02            0.03             0.00              0.00             0.05               88.98    
0.02            0.03             0.00              0.00             0.05               89.03    
0.13            0.03             0.00              0.00             0.16               89.19    
0.01            0.03             0.00              0.00             0.04               89.23    
0.01            0.03             0.00              0.00             0.04               89.27    
0.00            0.00             0.00              4.95             4.95               94.22    
