Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             2.95              0.00             2.95               12.83    
0.11            0.03             0.00              0.00             0.14               12.97    
0.04            0.05             0.00              0.00             0.09               13.06    
0.03            0.03             0.00              0.00             0.06               13.12    
0.02            0.03             0.00              0.00             0.05               13.17    
0.02            0.02             0.00              0.00             0.04               13.21    
0.02            0.01             0.00              0.00             0.03               13.24    
0.02            0.01             0.00              0.00             0.03               13.27    
0.02            0.00             0.00              0.00             0.02               13.29    
0.00            0.00             0.00              1.34             1.34               14.63    
