Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.54              0.00             3.54               18.42    
0.17            0.23             0.00              0.00             0.40               18.82    
0.11            0.14             0.00              0.00             0.25               19.07    
0.07            0.06             0.00              0.00             0.13               19.20    
0.03            0.06             0.00              0.00             0.09               19.29    
0.03            0.10             0.00              0.00             0.13               19.42    
0.05            0.05             0.00              0.00             0.10               19.52    
0.02            0.05             0.00              0.00             0.07               19.59    
0.02            0.02             0.00              0.00             0.04               19.63    
0.02            0.02             0.00              0.00             0.04               19.67    
0.03            0.03             0.00              0.00             0.06               19.73    
0.01            0.02             0.00              0.00             0.03               19.76    
0.02            0.03             0.00              0.00             0.05               19.81    
0.05            0.02             0.00              0.00             0.07               19.88    
0.01            0.02             0.00              0.00             0.03               19.91    
0.05            0.02             0.00              0.00             0.07               19.98    
0.00            0.00             0.00              2.13             2.13               22.11    
