Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.70              0.00             3.70               18.50    
0.17            0.23             0.00              0.00             0.40               18.90    
0.10            0.13             0.00              0.00             0.23               19.13    
0.07            0.06             0.00              0.00             0.13               19.26    
0.03            0.10             0.00              0.00             0.13               19.39    
0.06            0.05             0.00              0.00             0.11               19.50    
0.03            0.06             0.00              0.00             0.09               19.59    
0.02            0.06             0.00              0.00             0.08               19.67    
0.02            0.02             0.00              0.00             0.04               19.71    
0.01            0.02             0.00              0.00             0.03               19.74    
0.02            0.02             0.00              0.00             0.04               19.78    
0.01            0.03             0.00              0.00             0.04               19.82    
0.03            0.03             0.00              0.00             0.06               19.88    
0.02            0.02             0.00              0.00             0.04               19.92    
0.05            0.02             0.00              0.00             0.07               19.99    
0.05            0.02             0.00              0.00             0.07               20.06    
0.00            0.00             0.00              2.18             2.18               22.24    
