Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             9.38              0.00             9.38               51.98    
0.34            0.50             0.00              0.00             0.84               52.82    
0.22            0.15             0.00              0.00             0.37               53.19    
0.07            0.16             0.00              0.00             0.23               53.42    
0.07            0.12             0.00              0.00             0.19               53.61    
0.06            0.12             0.00              0.00             0.18               53.79    
0.07            0.13             0.00              0.00             0.20               53.99    
0.07            0.26             0.00              0.00             0.33               54.32    
0.09            0.24             0.00              0.00             0.33               54.65    
0.08            0.12             0.00              0.00             0.20               54.85    
0.05            0.26             0.00              0.00             0.31               55.16    
0.06            0.10             0.00              0.00             0.16               55.32    
0.03            0.10             0.00              0.00             0.13               55.45    
0.05            0.07             0.00              0.00             0.12               55.57    
0.02            0.05             0.00              0.00             0.07               55.64    
0.04            0.11             0.00              0.00             0.15               55.79    
0.06            0.05             0.00              0.00             0.11               55.90    
0.02            0.05             0.00              0.00             0.07               55.97    
0.04            0.06             0.00              0.00             0.10               56.07    
0.05            0.07             0.00              0.00             0.12               56.19    
0.06            0.07             0.00              0.00             0.13               56.32    
0.04            0.06             0.00              0.00             0.10               56.42    
0.04            0.08             0.00              0.00             0.12               56.54    
0.04            0.05             0.00              0.00             0.09               56.63    
0.04            0.07             0.00              0.00             0.11               56.74    
0.07            0.09             0.00              0.00             0.16               56.90    
0.04            0.06             0.00              0.00             0.10               57.00    
0.05            0.07             0.00              0.00             0.12               57.12    
0.08            0.24             0.00              0.00             0.32               57.44    
0.27            0.07             0.00              0.00             0.34               57.78    
0.05            0.08             0.00              0.00             0.13               57.91    
0.10            0.20             0.00              0.00             0.30               58.21    
0.18            0.06             0.00              0.00             0.24               58.45    
0.03            0.09             0.00              0.00             0.12               58.57    
0.05            0.09             0.00              0.00             0.14               58.71    
0.05            0.03             0.00              0.00             0.08               58.79    
0.05            0.03             0.00              0.00             0.08               58.87    
0.02            0.03             0.00              0.00             0.05               58.92    
0.10            0.03             0.00              0.00             0.13               59.05    
0.02            0.03             0.00              0.00             0.05               59.10    
0.02            0.03             0.00              0.00             0.05               59.15    
0.01            0.03             0.00              0.00             0.04               59.19    
0.11            0.04             0.00              0.00             0.15               59.34    
0.02            0.03             0.00              0.00             0.05               59.39    
0.12            0.03             0.00              0.00             0.15               59.54    
0.12            0.03             0.00              0.00             0.15               59.69    
0.02            0.03             0.00              0.00             0.05               59.74    
0.00            0.00             0.00              3.92             3.92               63.66    
