Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.78              0.00             3.78               18.95    
0.18            0.23             0.00              0.00             0.41               19.36    
0.11            0.08             0.00              0.00             0.19               19.55    
0.05            0.12             0.00              0.00             0.17               19.72    
0.06            0.06             0.00              0.00             0.12               19.84    
0.03            0.07             0.00              0.00             0.10               19.94    
0.03            0.06             0.00              0.00             0.09               20.03    
0.03            0.08             0.00              0.00             0.11               20.14    
0.02            0.02             0.00              0.00             0.04               20.18    
0.02            0.02             0.00              0.00             0.04               20.22    
0.01            0.02             0.00              0.00             0.03               20.25    
0.05            0.02             0.00              0.00             0.07               20.32    
0.01            0.02             0.00              0.00             0.03               20.35    
0.05            0.02             0.00              0.00             0.07               20.42    
0.01            0.02             0.00              0.00             0.03               20.45    
0.05            0.02             0.00              0.00             0.07               20.52    
0.00            0.00             0.00              2.44             2.44               22.96    
