Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             11.21             0.00             11.21              52.67    
0.39            0.51             0.00              0.00             0.90               53.57    
0.26            0.22             0.00              0.00             0.48               54.05    
0.15            0.24             0.00              0.00             0.39               54.44    
0.16            0.12             0.00              0.00             0.28               54.72    
0.05            0.11             0.00              0.00             0.16               54.88    
0.04            0.11             0.00              0.00             0.15               55.03    
0.04            0.12             0.00              0.00             0.16               55.19    
0.05            0.05             0.00              0.00             0.10               55.29    
0.04            0.04             0.00              0.00             0.08               55.37    
0.06            0.05             0.00              0.00             0.11               55.48    
0.09            0.05             0.00              0.00             0.14               55.62    
0.09            0.04             0.00              0.00             0.13               55.75    
0.10            0.04             0.00              0.00             0.14               55.89    
0.11            0.05             0.00              0.00             0.16               56.05    
0.11            0.04             0.00              0.00             0.15               56.20    
0.00            0.00             0.00              6.15             6.15               62.35    
