Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.25              0.00             4.25               45.20    
0.28            0.65             0.00              0.00             0.93               46.13    
0.30            0.25             0.00              0.00             0.55               46.68    
0.13            0.40             0.00              0.00             0.53               47.21    
0.20            0.22             0.00              0.00             0.42               47.63    
0.12            0.23             0.00              0.00             0.35               47.98    
0.11            0.23             0.00              0.00             0.34               48.32    
0.11            0.22             0.00              0.00             0.33               48.65    
0.11            0.43             0.00              0.00             0.54               49.19    
0.14            0.35             0.00              0.00             0.49               49.68    
0.09            0.21             0.00              0.00             0.30               49.98    
0.07            0.33             0.00              0.00             0.40               50.38    
0.06            0.14             0.00              0.00             0.20               50.58    
0.07            0.13             0.00              0.00             0.20               50.78    
0.07            0.10             0.00              0.00             0.17               50.95    
0.03            0.12             0.00              0.00             0.15               51.10    
0.03            0.13             0.00              0.00             0.16               51.26    
0.07            0.13             0.00              0.00             0.20               51.46    
0.08            0.13             0.00              0.00             0.21               51.67    
0.07            0.27             0.00              0.00             0.34               52.01    
0.10            0.14             0.00              0.00             0.24               52.25    
0.06            0.12             0.00              0.00             0.18               52.43    
0.07            0.23             0.00              0.00             0.30               52.73    
0.06            0.12             0.00              0.00             0.18               52.91    
0.05            0.12             0.00              0.00             0.17               53.08    
0.06            0.11             0.00              0.00             0.17               53.25    
0.03            0.14             0.00              0.00             0.17               53.42    
0.09            0.11             0.00              0.00             0.20               53.62    
0.03            0.12             0.00              0.00             0.15               53.77    
0.03            0.12             0.00              0.00             0.15               53.92    
0.06            0.13             0.00              0.00             0.19               54.11    
0.07            0.11             0.00              0.00             0.18               54.29    
0.03            0.13             0.00              0.00             0.16               54.45    
0.05            0.13             0.00              0.00             0.18               54.63    
0.06            0.13             0.00              0.00             0.19               54.82    
0.03            0.26             0.00              0.00             0.29               55.11    
0.08            0.14             0.00              0.00             0.22               55.33    
0.06            0.22             0.00              0.00             0.28               55.61    
0.05            0.12             0.00              0.00             0.17               55.78    
0.03            0.11             0.00              0.00             0.14               55.92    
0.03            0.04             0.00              0.00             0.07               55.99    
0.02            0.04             0.00              0.00             0.06               56.05    
0.03            0.05             0.00              0.00             0.08               56.13    
0.02            0.04             0.00              0.00             0.06               56.19    
0.02            0.04             0.00              0.00             0.06               56.25    
0.05            0.04             0.00              0.00             0.09               56.34    
0.02            0.06             0.00              0.00             0.08               56.42    
0.02            0.04             0.00              0.00             0.06               56.48    
0.01            0.04             0.00              0.00             0.05               56.53    
0.02            0.05             0.00              0.00             0.07               56.60    
0.02            0.04             0.00              0.00             0.06               56.66    
0.02            0.04             0.00              0.00             0.06               56.72    
0.01            0.04             0.00              0.00             0.05               56.77    
0.08            0.05             0.00              0.00             0.13               56.90    
0.09            0.04             0.00              0.00             0.13               57.03    
0.02            0.04             0.00              0.00             0.06               57.09    
0.10            0.05             0.00              0.00             0.15               57.24    
0.10            0.04             0.00              0.00             0.14               57.38    
0.02            0.04             0.00              0.00             0.06               57.44    
0.02            0.05             0.00              0.00             0.07               57.51    
0.11            0.04             0.00              0.00             0.15               57.66    
0.02            0.06             0.00              0.00             0.08               57.74    
0.13            0.05             0.00              0.00             0.18               57.92    
0.14            0.05             0.00              0.00             0.19               58.11    
0.00            0.00             0.00              6.33             6.33               64.44    
