Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.71              0.00             7.71               44.66    
0.19            0.37             0.00              0.00             0.56               45.22    
0.16            0.11             0.00              0.00             0.27               45.49    
0.05            0.09             0.00              0.00             0.14               45.63    
0.05            0.23             0.00              0.00             0.28               45.91    
0.11            0.09             0.00              0.00             0.20               46.11    
0.04            0.10             0.00              0.00             0.14               46.25    
0.03            0.08             0.00              0.00             0.11               46.36    
0.04            0.08             0.00              0.00             0.12               46.48    
0.04            0.08             0.00              0.00             0.12               46.60    
0.04            0.16             0.00              0.00             0.20               46.80    
0.03            0.03             0.00              0.00             0.06               46.86    
0.02            0.03             0.00              0.00             0.05               46.91    
0.04            0.03             0.00              0.00             0.07               46.98    
0.06            0.02             0.00              0.00             0.08               47.06    
0.06            0.03             0.00              0.00             0.09               47.15    
0.07            0.03             0.00              0.00             0.10               47.25    
0.06            0.02             0.00              0.00             0.08               47.33    
0.07            0.03             0.00              0.00             0.10               47.43    
0.08            0.02             0.00              0.00             0.10               47.53    
0.08            0.02             0.00              0.00             0.10               47.63    
0.09            0.02             0.00              0.00             0.11               47.74    
0.09            0.02             0.00              0.00             0.11               47.85    
0.11            0.03             0.00              0.00             0.14               47.99    
0.11            0.03             0.00              0.00             0.14               48.13    
0.00            0.00             0.00              7.03             7.03               55.16    
