Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.93              0.00             4.93               22.01    
0.19            0.22             0.00              0.00             0.41               22.42    
0.12            0.13             0.00              0.00             0.25               22.67    
0.07            0.07             0.00              0.00             0.14               22.81    
0.04            0.06             0.00              0.00             0.10               22.91    
0.03            0.10             0.00              0.00             0.13               23.04    
0.05            0.05             0.00              0.00             0.10               23.14    
0.02            0.05             0.00              0.00             0.07               23.21    
0.02            0.02             0.00              0.00             0.04               23.25    
0.01            0.02             0.00              0.00             0.03               23.28    
0.02            0.02             0.00              0.00             0.04               23.32    
0.05            0.02             0.00              0.00             0.07               23.39    
0.01            0.02             0.00              0.00             0.03               23.42    
0.02            0.02             0.00              0.00             0.04               23.46    
0.04            0.02             0.00              0.00             0.06               23.52    
0.01            0.02             0.00              0.00             0.03               23.55    
0.00            0.00             0.00              2.25             2.25               25.80    
