Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             2.37              0.00             2.37               10.83    
0.09            0.03             0.00              0.00             0.12               10.95    
0.03            0.03             0.00              0.00             0.06               11.01    
0.04            0.03             0.00              0.00             0.07               11.08    
0.02            0.03             0.00              0.00             0.05               11.13    
0.02            0.02             0.00              0.00             0.04               11.17    
0.02            0.01             0.00              0.00             0.03               11.20    
0.02            0.01             0.00              0.00             0.03               11.23    
0.02            0.00             0.00              0.00             0.02               11.25    
0.00            0.00             0.00              1.33             1.33               12.58    
