Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.87              0.00             7.87               36.70    
0.21            0.37             0.00              0.00             0.58               37.28    
0.19            0.11             0.00              0.00             0.30               37.58    
0.05            0.09             0.00              0.00             0.14               37.72    
0.05            0.09             0.00              0.00             0.14               37.86    
0.06            0.10             0.00              0.00             0.16               38.02    
0.05            0.20             0.00              0.00             0.25               38.27    
0.07            0.07             0.00              0.00             0.14               38.41    
0.03            0.08             0.00              0.00             0.11               38.52    
0.03            0.17             0.00              0.00             0.20               38.72    
0.04            0.06             0.00              0.00             0.10               38.82    
0.03            0.04             0.00              0.00             0.07               38.89    
0.01            0.03             0.00              0.00             0.04               38.93    
0.02            0.02             0.00              0.00             0.04               38.97    
0.03            0.02             0.00              0.00             0.05               39.02    
0.01            0.02             0.00              0.00             0.03               39.05    
0.01            0.02             0.00              0.00             0.03               39.08    
0.05            0.02             0.00              0.00             0.07               39.15    
0.06            0.02             0.00              0.00             0.08               39.23    
0.01            0.03             0.00              0.00             0.04               39.27    
0.06            0.02             0.00              0.00             0.08               39.35    
0.01            0.02             0.00              0.00             0.03               39.38    
0.02            0.02             0.00              0.00             0.04               39.42    
0.07            0.03             0.00              0.00             0.10               39.52    
0.02            0.02             0.00              0.00             0.04               39.56    
0.00            0.00             0.00              3.59             3.59               43.15    
