Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             12.44             0.00             12.44              48.42    
0.18            0.20             0.00              0.00             0.38               48.80    
0.09            0.10             0.00              0.00             0.19               48.99    
0.05            0.15             0.00              0.00             0.20               49.19    
0.07            0.15             0.00              0.00             0.22               49.41    
0.07            0.07             0.00              0.00             0.14               49.55    
0.03            0.12             0.00              0.00             0.15               49.70    
0.06            0.09             0.00              0.00             0.15               49.85    
0.04            0.08             0.00              0.00             0.12               49.97    
0.05            0.09             0.00              0.00             0.14               50.11    
0.04            0.15             0.00              0.00             0.19               50.30    
0.05            0.09             0.00              0.00             0.14               50.44    
0.03            0.09             0.00              0.00             0.12               50.56    
0.04            0.07             0.00              0.00             0.11               50.67    
0.02            0.11             0.00              0.00             0.13               50.80    
0.02            0.04             0.00              0.00             0.06               50.86    
0.04            0.04             0.00              0.00             0.08               50.94    
0.03            0.04             0.00              0.00             0.07               51.01    
0.04            0.05             0.00              0.00             0.09               51.10    
0.04            0.09             0.00              0.00             0.13               51.23    
0.06            0.11             0.00              0.00             0.17               51.40    
0.06            0.07             0.00              0.00             0.13               51.53    
0.03            0.08             0.00              0.00             0.11               51.64    
0.02            0.04             0.00              0.00             0.06               51.70    
0.02            0.04             0.00              0.00             0.06               51.76    
0.02            0.07             0.00              0.00             0.09               51.85    
0.05            0.04             0.00              0.00             0.09               51.94    
0.02            0.04             0.00              0.00             0.06               52.00    
0.02            0.06             0.00              0.00             0.08               52.08    
0.03            0.06             0.00              0.00             0.09               52.17    
0.04            0.02             0.00              0.00             0.06               52.23    
0.02            0.02             0.00              0.00             0.04               52.27    
0.00            0.00             0.00              2.11             2.11               54.38    
