Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.42              0.00             3.42               17.52    
0.19            0.23             0.00              0.00             0.42               17.94    
0.11            0.13             0.00              0.00             0.24               18.18    
0.07            0.09             0.00              0.00             0.16               18.34    
0.03            0.07             0.00              0.00             0.10               18.44    
0.04            0.07             0.00              0.00             0.11               18.55    
0.03            0.07             0.00              0.00             0.10               18.65    
0.03            0.08             0.00              0.00             0.11               18.76    
0.02            0.02             0.00              0.00             0.04               18.80    
0.02            0.02             0.00              0.00             0.04               18.84    
0.01            0.02             0.00              0.00             0.03               18.87    
0.01            0.02             0.00              0.00             0.03               18.90    
0.03            0.02             0.00              0.00             0.05               18.95    
0.02            0.02             0.00              0.00             0.04               18.99    
0.05            0.02             0.00              0.00             0.07               19.06    
0.01            0.02             0.00              0.00             0.03               19.09    
0.00            0.00             0.00              2.19             2.19               21.28    
