Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             12.76             0.00             12.76              48.45    
0.12            0.20             0.00              0.00             0.32               48.77    
0.09            0.09             0.00              0.00             0.18               48.95    
0.06            0.12             0.00              0.00             0.18               49.13    
0.06            0.08             0.00              0.00             0.14               49.27    
0.04            0.09             0.00              0.00             0.13               49.40    
0.04            0.11             0.00              0.00             0.15               49.55    
0.05            0.07             0.00              0.00             0.12               49.67    
0.02            0.04             0.00              0.00             0.06               49.73    
0.03            0.05             0.00              0.00             0.08               49.81    
0.03            0.03             0.00              0.00             0.06               49.87    
0.02            0.04             0.00              0.00             0.06               49.93    
0.03            0.04             0.00              0.00             0.07               50.00    
0.03            0.07             0.00              0.00             0.10               50.10    
0.02            0.06             0.00              0.00             0.08               50.18    
0.03            0.05             0.00              0.00             0.08               50.26    
0.02            0.04             0.00              0.00             0.06               50.32    
0.03            0.06             0.00              0.00             0.09               50.41    
0.02            0.06             0.00              0.00             0.08               50.49    
0.02            0.02             0.00              0.00             0.04               50.53    
0.02            0.02             0.00              0.00             0.04               50.57    
0.03            0.02             0.00              0.00             0.05               50.62    
0.04            0.01             0.00              0.00             0.05               50.67    
0.04            0.02             0.00              0.00             0.06               50.73    
0.05            0.01             0.00              0.00             0.06               50.79    
0.00            0.00             0.00              2.55             2.55               53.34    
