Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.90              0.00             7.90               36.79    
0.22            0.36             0.00              0.00             0.58               37.37    
0.16            0.10             0.00              0.00             0.26               37.63    
0.05            0.09             0.00              0.00             0.14               37.77    
0.05            0.24             0.00              0.00             0.29               38.06    
0.11            0.20             0.00              0.00             0.31               38.37    
0.10            0.07             0.00              0.00             0.17               38.54    
0.02            0.07             0.00              0.00             0.09               38.63    
0.02            0.06             0.00              0.00             0.08               38.71    
0.02            0.07             0.00              0.00             0.09               38.80    
0.02            0.07             0.00              0.00             0.09               38.89    
0.02            0.03             0.00              0.00             0.05               38.94    
0.02            0.02             0.00              0.00             0.04               38.98    
0.01            0.02             0.00              0.00             0.03               39.01    
0.01            0.02             0.00              0.00             0.03               39.04    
0.03            0.02             0.00              0.00             0.05               39.09    
0.07            0.02             0.00              0.00             0.09               39.18    
0.06            0.02             0.00              0.00             0.08               39.26    
0.01            0.02             0.00              0.00             0.03               39.29    
0.06            0.02             0.00              0.00             0.08               39.37    
0.01            0.03             0.00              0.00             0.04               39.41    
0.01            0.02             0.00              0.00             0.03               39.44    
0.01            0.03             0.00              0.00             0.04               39.48    
0.07            0.02             0.00              0.00             0.09               39.57    
0.07            0.02             0.00              0.00             0.09               39.66    
0.00            0.00             0.00              3.47             3.47               43.13    
