Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             18.06             0.00             18.06              60.64    
0.17            0.15             0.00              0.00             0.32               60.96    
0.13            0.12             0.00              0.00             0.25               61.21    
0.09            0.12             0.00              0.00             0.21               61.42    
0.10            0.06             0.00              0.00             0.16               61.58    
0.04            0.06             0.00              0.00             0.10               61.68    
0.03            0.08             0.00              0.00             0.11               61.79    
0.03            0.10             0.00              0.00             0.13               61.92    
0.04            0.06             0.00              0.00             0.10               62.02    
0.02            0.03             0.00              0.00             0.05               62.07    
0.04            0.03             0.00              0.00             0.07               62.14    
0.04            0.03             0.00              0.00             0.07               62.21    
0.04            0.08             0.00              0.00             0.12               62.33    
0.04            0.03             0.00              0.00             0.07               62.40    
0.03            0.11             0.00              0.00             0.14               62.54    
0.03            0.09             0.00              0.00             0.12               62.66    
0.06            0.05             0.00              0.00             0.11               62.77    
0.02            0.03             0.00              0.00             0.05               62.82    
0.03            0.03             0.00              0.00             0.06               62.88    
0.02            0.04             0.00              0.00             0.06               62.94    
0.02            0.03             0.00              0.00             0.05               62.99    
0.02            0.05             0.00              0.00             0.07               63.06    
0.02            0.05             0.00              0.00             0.07               63.13    
0.02            0.03             0.00              0.00             0.05               63.18    
0.02            0.02             0.00              0.00             0.04               63.22    
0.03            0.02             0.00              0.00             0.05               63.27    
0.02            0.02             0.00              0.00             0.04               63.31    
0.03            0.02             0.00              0.00             0.05               63.36    
0.02            0.02             0.00              0.00             0.04               63.40    
0.03            0.02             0.00              0.00             0.05               63.45    
0.02            0.02             0.00              0.00             0.04               63.49    
0.04            0.07             0.00              0.00             0.11               63.60    
0.02            0.02             0.00              0.00             0.04               63.64    
0.02            0.02             0.00              0.00             0.04               63.68    
0.02            0.03             0.00              0.00             0.05               63.73    
0.02            0.02             0.00              0.00             0.04               63.77    
0.02            0.02             0.00              0.00             0.04               63.81    
0.02            0.00             0.00              0.00             0.02               63.83    
0.01            0.00             0.00              0.00             0.01               63.84    
0.01            0.00             0.00              0.00             0.01               63.85    
0.01            0.00             0.00              0.00             0.01               63.86    
0.00            0.00             0.00              0.06             0.06               63.92    
