Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.53              0.00             8.53               39.44    
0.32            0.41             0.00              0.00             0.73               40.17    
0.16            0.25             0.00              0.00             0.41               40.58    
0.14            0.09             0.00              0.00             0.23               40.81    
0.04            0.22             0.00              0.00             0.26               41.07    
0.12            0.07             0.00              0.00             0.19               41.26    
0.02            0.07             0.00              0.00             0.09               41.35    
0.02            0.07             0.00              0.00             0.09               41.44    
0.02            0.07             0.00              0.00             0.09               41.53    
0.02            0.08             0.00              0.00             0.10               41.63    
0.02            0.06             0.00              0.00             0.08               41.71    
0.02            0.03             0.00              0.00             0.05               41.76    
0.02            0.03             0.00              0.00             0.05               41.81    
0.01            0.03             0.00              0.00             0.04               41.85    
0.03            0.02             0.00              0.00             0.05               41.90    
0.01            0.02             0.00              0.00             0.03               41.93    
0.05            0.02             0.00              0.00             0.07               42.00    
0.06            0.02             0.00              0.00             0.08               42.08    
0.06            0.03             0.00              0.00             0.09               42.17    
0.01            0.03             0.00              0.00             0.04               42.21    
0.01            0.03             0.00              0.00             0.04               42.25    
0.07            0.02             0.00              0.00             0.09               42.34    
0.02            0.02             0.00              0.00             0.04               42.38    
0.01            0.03             0.00              0.00             0.04               42.42    
0.07            0.03             0.00              0.00             0.10               42.52    
0.00            0.00             0.00              3.71             3.71               46.23    
