Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             15.15             0.00             15.15              94.46    
0.29            0.36             0.00              0.00             0.65               95.11    
0.11            0.20             0.00              0.00             0.31               95.42    
0.06            0.21             0.00              0.00             0.27               95.69    
0.07            0.18             0.00              0.00             0.25               95.94    
0.05            0.39             0.00              0.00             0.44               96.38    
0.15            0.35             0.00              0.00             0.50               96.88    
0.20            0.14             0.00              0.00             0.34               97.22    
0.03            0.39             0.00              0.00             0.42               97.64    
0.17            0.15             0.00              0.00             0.32               97.96    
0.03            0.34             0.00              0.00             0.37               98.33    
0.16            0.13             0.00              0.00             0.29               98.62    
0.03            0.11             0.00              0.00             0.14               98.76    
0.03            0.11             0.00              0.00             0.14               98.90    
0.02            0.11             0.00              0.00             0.13               99.03    
0.02            0.10             0.00              0.00             0.12               99.15    
0.02            0.11             0.00              0.00             0.13               99.28    
0.02            0.11             0.00              0.00             0.13               99.41    
0.02            0.08             0.00              0.00             0.10               99.51    
0.04            0.07             0.00              0.00             0.11               99.62    
0.05            0.07             0.00              0.00             0.12               99.74    
0.02            0.07             0.00              0.00             0.09               99.83    
0.05            0.09             0.00              0.00             0.14               99.97    
0.04            0.07             0.00              0.00             0.11               100.08   
0.04            0.08             0.00              0.00             0.12               100.20   
0.06            0.20             0.00              0.00             0.26               100.46   
0.05            0.13             0.00              0.00             0.18               100.64   
0.10            0.11             0.00              0.00             0.21               100.85   
0.08            0.10             0.00              0.00             0.18               101.03   
0.08            0.10             0.00              0.00             0.18               101.21   
0.07            0.23             0.00              0.00             0.30               101.51   
0.06            0.09             0.00              0.00             0.15               101.66   
0.12            0.09             0.00              0.00             0.21               101.87   
0.10            0.09             0.00              0.00             0.19               102.06   
0.08            0.06             0.00              0.00             0.14               102.20   
0.05            0.06             0.00              0.00             0.11               102.31   
0.10            0.08             0.00              0.00             0.18               102.49   
0.10            0.07             0.00              0.00             0.17               102.66   
0.13            0.07             0.00              0.00             0.20               102.86   
0.12            0.07             0.00              0.00             0.19               103.05   
0.05            0.07             0.00              0.00             0.12               103.17   
0.06            0.04             0.00              0.00             0.10               103.27   
0.13            0.04             0.00              0.00             0.17               103.44   
0.13            0.04             0.00              0.00             0.17               103.61   
0.13            0.04             0.00              0.00             0.17               103.78   
0.16            0.04             0.00              0.00             0.20               103.98   
0.16            0.04             0.00              0.00             0.20               104.18   
0.17            0.04             0.00              0.00             0.21               104.39   
0.16            0.04             0.00              0.00             0.20               104.59   
0.17            0.04             0.00              0.00             0.21               104.80   
0.00            0.00             0.00              13.28            13.28              118.08   
