Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             10.06             0.00             10.06              52.08    
0.18            0.41             0.00              0.00             0.59               52.67    
0.17            0.11             0.00              0.00             0.28               52.95    
0.05            0.23             0.00              0.00             0.28               53.23    
0.13            0.09             0.00              0.00             0.22               53.45    
0.05            0.21             0.00              0.00             0.26               53.71    
0.11            0.08             0.00              0.00             0.19               53.90    
0.02            0.07             0.00              0.00             0.09               53.99    
0.02            0.08             0.00              0.00             0.10               54.09    
0.02            0.07             0.00              0.00             0.09               54.18    
0.02            0.06             0.00              0.00             0.08               54.26    
0.02            0.03             0.00              0.00             0.05               54.31    
0.03            0.03             0.00              0.00             0.06               54.37    
0.04            0.03             0.00              0.00             0.07               54.44    
0.07            0.03             0.00              0.00             0.10               54.54    
0.06            0.03             0.00              0.00             0.09               54.63    
0.06            0.04             0.00              0.00             0.10               54.73    
0.07            0.02             0.00              0.00             0.09               54.82    
0.08            0.02             0.00              0.00             0.10               54.92    
0.08            0.03             0.00              0.00             0.11               55.03    
0.09            0.03             0.00              0.00             0.12               55.15    
0.09            0.03             0.00              0.00             0.12               55.27    
0.10            0.03             0.00              0.00             0.13               55.40    
0.11            0.04             0.00              0.00             0.15               55.55    
0.11            0.03             0.00              0.00             0.14               55.69    
0.00            0.00             0.00              6.90             6.90               62.59    
