Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.76              0.00             4.76               21.50    
0.18            0.24             0.00              0.00             0.42               21.92    
0.11            0.08             0.00              0.00             0.19               22.11    
0.05            0.12             0.00              0.00             0.17               22.28    
0.06            0.06             0.00              0.00             0.12               22.40    
0.03            0.11             0.00              0.00             0.14               22.54    
0.05            0.05             0.00              0.00             0.10               22.64    
0.02            0.06             0.00              0.00             0.08               22.72    
0.02            0.02             0.00              0.00             0.04               22.76    
0.01            0.02             0.00              0.00             0.03               22.79    
0.02            0.02             0.00              0.00             0.04               22.83    
0.04            0.03             0.00              0.00             0.07               22.90    
0.01            0.02             0.00              0.00             0.03               22.93    
0.05            0.02             0.00              0.00             0.07               23.00    
0.02            0.02             0.00              0.00             0.04               23.04    
0.06            0.02             0.00              0.00             0.08               23.12    
0.00            0.00             0.00              2.19             2.19               25.31    
