Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             11.03             0.00             11.03              59.03    
0.25            0.46             0.00              0.00             0.71               59.74    
0.21            0.38             0.00              0.00             0.59               60.33    
0.18            0.13             0.00              0.00             0.31               60.64    
0.07            0.12             0.00              0.00             0.19               60.83    
0.06            0.25             0.00              0.00             0.31               61.14    
0.10            0.12             0.00              0.00             0.22               61.36    
0.04            0.11             0.00              0.00             0.15               61.51    
0.04            0.30             0.00              0.00             0.34               61.85    
0.10            0.11             0.00              0.00             0.21               62.06    
0.03            0.11             0.00              0.00             0.14               62.20    
0.02            0.09             0.00              0.00             0.11               62.31    
0.02            0.11             0.00              0.00             0.13               62.44    
0.05            0.28             0.00              0.00             0.33               62.77    
0.13            0.23             0.00              0.00             0.36               63.13    
0.11            0.08             0.00              0.00             0.19               63.32    
0.02            0.07             0.00              0.00             0.09               63.41    
0.02            0.07             0.00              0.00             0.09               63.50    
0.02            0.07             0.00              0.00             0.09               63.59    
0.02            0.07             0.00              0.00             0.09               63.68    
0.02            0.08             0.00              0.00             0.10               63.78    
0.02            0.05             0.00              0.00             0.07               63.85    
0.02            0.08             0.00              0.00             0.10               63.95    
0.04            0.05             0.00              0.00             0.09               64.04    
0.02            0.08             0.00              0.00             0.10               64.14    
0.05            0.05             0.00              0.00             0.10               64.24    
0.02            0.05             0.00              0.00             0.07               64.31    
0.02            0.05             0.00              0.00             0.07               64.38    
0.02            0.05             0.00              0.00             0.07               64.45    
0.03            0.05             0.00              0.00             0.08               64.53    
0.03            0.08             0.00              0.00             0.11               64.64    
0.07            0.09             0.00              0.00             0.16               64.80    
0.07            0.09             0.00              0.00             0.16               64.96    
0.04            0.09             0.00              0.00             0.13               65.09    
0.07            0.09             0.00              0.00             0.16               65.25    
0.09            0.20             0.00              0.00             0.29               65.54    
0.17            0.04             0.00              0.00             0.21               65.75    
0.02            0.08             0.00              0.00             0.10               65.85    
0.07            0.07             0.00              0.00             0.14               65.99    
0.08            0.09             0.00              0.00             0.17               66.16    
0.04            0.07             0.00              0.00             0.11               66.27    
0.04            0.06             0.00              0.00             0.10               66.37    
0.05            0.07             0.00              0.00             0.12               66.49    
0.05            0.06             0.00              0.00             0.11               66.60    
0.09            0.20             0.00              0.00             0.29               66.89    
0.17            0.04             0.00              0.00             0.21               67.10    
0.04            0.03             0.00              0.00             0.07               67.17    
0.01            0.03             0.00              0.00             0.04               67.21    
0.01            0.03             0.00              0.00             0.04               67.25    
0.01            0.04             0.00              0.00             0.05               67.30    
0.01            0.04             0.00              0.00             0.05               67.35    
0.10            0.06             0.00              0.00             0.16               67.51    
0.10            0.06             0.00              0.00             0.16               67.67    
0.05            0.06             0.00              0.00             0.11               67.78    
0.04            0.05             0.00              0.00             0.09               67.87    
0.04            0.05             0.00              0.00             0.09               67.96    
0.04            0.03             0.00              0.00             0.07               68.03    
0.02            0.03             0.00              0.00             0.05               68.08    
0.01            0.03             0.00              0.00             0.04               68.12    
0.01            0.03             0.00              0.00             0.04               68.16    
0.13            0.03             0.00              0.00             0.16               68.32    
0.00            0.00             0.00              4.14             4.14               72.46    
