Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.89              0.00             3.89               21.47    
0.16            0.23             0.00              0.00             0.39               21.86    
0.10            0.14             0.00              0.00             0.24               22.10    
0.07            0.12             0.00              0.00             0.19               22.29    
0.07            0.06             0.00              0.00             0.13               22.42    
0.02            0.06             0.00              0.00             0.08               22.50    
0.02            0.05             0.00              0.00             0.07               22.57    
0.02            0.06             0.00              0.00             0.08               22.65    
0.02            0.02             0.00              0.00             0.04               22.69    
0.02            0.02             0.00              0.00             0.04               22.73    
0.03            0.02             0.00              0.00             0.05               22.78    
0.05            0.02             0.00              0.00             0.07               22.85    
0.06            0.02             0.00              0.00             0.08               22.93    
0.06            0.02             0.00              0.00             0.08               23.01    
0.06            0.02             0.00              0.00             0.08               23.09    
0.06            0.02             0.00              0.00             0.08               23.17    
0.00            0.00             0.00              3.29             3.29               26.46    
