Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.51              0.00             4.51               22.90    
0.24            0.30             0.00              0.00             0.54               23.44    
0.16            0.17             0.00              0.00             0.33               23.77    
0.11            0.09             0.00              0.00             0.20               23.97    
0.05            0.08             0.00              0.00             0.13               24.10    
0.05            0.10             0.00              0.00             0.15               24.25    
0.05            0.12             0.00              0.00             0.17               24.42    
0.05            0.07             0.00              0.00             0.12               24.54    
0.03            0.03             0.00              0.00             0.06               24.60    
0.02            0.03             0.00              0.00             0.05               24.65    
0.02            0.03             0.00              0.00             0.05               24.70    
0.05            0.03             0.00              0.00             0.08               24.78    
0.02            0.03             0.00              0.00             0.05               24.83    
0.06            0.03             0.00              0.00             0.09               24.92    
0.02            0.03             0.00              0.00             0.05               24.97    
0.07            0.03             0.00              0.00             0.10               25.07    
0.00            0.00             0.00              2.57             2.57               27.64    
