Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.06              0.00             4.06               19.68    
0.15            0.23             0.00              0.00             0.38               20.06    
0.12            0.16             0.00              0.00             0.28               20.34    
0.07            0.06             0.00              0.00             0.13               20.47    
0.03            0.06             0.00              0.00             0.09               20.56    
0.03            0.06             0.00              0.00             0.09               20.65    
0.03            0.09             0.00              0.00             0.12               20.77    
0.04            0.06             0.00              0.00             0.10               20.87    
0.02            0.03             0.00              0.00             0.05               20.92    
0.03            0.02             0.00              0.00             0.05               20.97    
0.03            0.02             0.00              0.00             0.05               21.02    
0.01            0.02             0.00              0.00             0.03               21.05    
0.03            0.02             0.00              0.00             0.05               21.10    
0.02            0.02             0.00              0.00             0.04               21.14    
0.05            0.03             0.00              0.00             0.08               21.22    
0.02            0.02             0.00              0.00             0.04               21.26    
0.00            0.00             0.00              2.17             2.17               23.43    
