Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             51.78             0.00             51.78              276.62   
0.34            0.73             0.00              0.00             1.07               277.69   
0.31            0.42             0.00              0.00             0.73               278.42   
0.23            0.29             0.00              0.00             0.52               278.94   
0.13            0.28             0.00              0.00             0.41               279.35   
0.13            0.34             0.00              0.00             0.47               279.82   
0.14            0.29             0.00              0.00             0.43               280.25   
0.15            0.34             0.00              0.00             0.49               280.74   
0.14            0.50             0.00              0.00             0.64               281.38   
0.18            0.35             0.00              0.00             0.53               281.91   
0.13            0.26             0.00              0.00             0.39               282.30   
0.08            0.37             0.00              0.00             0.45               282.75   
0.10            0.33             0.00              0.00             0.43               283.18   
0.10            0.22             0.00              0.00             0.32               283.50   
0.03            0.22             0.00              0.00             0.25               283.75   
0.03            0.13             0.00              0.00             0.16               283.91   
0.06            0.13             0.00              0.00             0.19               284.10   
0.07            0.13             0.00              0.00             0.20               284.30   
0.07            0.36             0.00              0.00             0.43               284.73   
0.15            0.12             0.00              0.00             0.27               285.00   
0.05            0.12             0.00              0.00             0.17               285.17   
0.05            0.24             0.00              0.00             0.29               285.46   
0.08            0.11             0.00              0.00             0.19               285.65   
0.02            0.10             0.00              0.00             0.12               285.77   
0.02            0.13             0.00              0.00             0.15               285.92   
0.07            0.12             0.00              0.00             0.19               286.11   
0.07            0.15             0.00              0.00             0.22               286.33   
0.05            0.11             0.00              0.00             0.16               286.49   
0.04            0.19             0.00              0.00             0.23               286.72   
0.05            0.23             0.00              0.00             0.28               287.00   
0.11            0.18             0.00              0.00             0.29               287.29   
0.09            0.10             0.00              0.00             0.19               287.48   
0.02            0.10             0.00              0.00             0.12               287.60   
0.02            0.09             0.00              0.00             0.11               287.71   
0.02            0.12             0.00              0.00             0.14               287.85   
0.06            0.23             0.00              0.00             0.29               288.14   
0.10            0.12             0.00              0.00             0.22               288.36   
0.04            0.15             0.00              0.00             0.19               288.55   
0.05            0.10             0.00              0.00             0.15               288.70   
0.02            0.20             0.00              0.00             0.22               288.92   
0.11            0.14             0.00              0.00             0.25               289.17   
0.05            0.12             0.00              0.00             0.17               289.34   
0.07            0.21             0.00              0.00             0.28               289.62   
0.09            0.10             0.00              0.00             0.19               289.81   
0.02            0.38             0.00              0.00             0.40               290.21   
0.13            0.12             0.00              0.00             0.25               290.46   
0.05            0.12             0.00              0.00             0.17               290.63   
0.05            0.13             0.00              0.00             0.18               290.81   
0.05            0.22             0.00              0.00             0.27               291.08   
0.04            0.34             0.00              0.00             0.38               291.46   
0.13            0.23             0.00              0.00             0.36               291.82   
0.08            0.41             0.00              0.00             0.49               292.31   
0.12            0.22             0.00              0.00             0.34               292.65   
0.06            0.32             0.00              0.00             0.38               293.03   
0.07            0.20             0.00              0.00             0.27               293.30   
0.03            0.13             0.00              0.00             0.16               293.46   
0.05            0.23             0.00              0.00             0.28               293.74   
0.08            0.11             0.00              0.00             0.19               293.93   
0.02            0.10             0.00              0.00             0.12               294.05   
0.05            0.17             0.00              0.00             0.22               294.27   
0.05            0.11             0.00              0.00             0.16               294.43   
0.02            0.17             0.00              0.00             0.19               294.62   
0.05            0.23             0.00              0.00             0.28               294.90   
0.06            0.15             0.00              0.00             0.21               295.11   
0.03            0.11             0.00              0.00             0.14               295.25   
0.03            0.12             0.00              0.00             0.15               295.40   
0.03            0.10             0.00              0.00             0.13               295.53   
0.05            0.04             0.00              0.00             0.09               295.62   
0.01            0.10             0.00              0.00             0.11               295.73   
0.02            0.05             0.00              0.00             0.07               295.80   
0.04            0.11             0.00              0.00             0.15               295.95   
0.07            0.05             0.00              0.00             0.12               296.07   
0.08            0.10             0.00              0.00             0.18               296.25   
0.09            0.09             0.00              0.00             0.18               296.43   
0.10            0.30             0.00              0.00             0.40               296.83   
0.31            0.09             0.00              0.00             0.40               297.23   
0.06            0.08             0.00              0.00             0.14               297.37   
0.13            0.05             0.00              0.00             0.18               297.55   
0.13            0.05             0.00              0.00             0.18               297.73   
0.14            0.05             0.00              0.00             0.19               297.92   
0.15            0.05             0.00              0.00             0.20               298.12   
0.16            0.10             0.00              0.00             0.26               298.38   
0.17            0.05             0.00              0.00             0.22               298.60   
0.02            0.10             0.00              0.00             0.12               298.72   
0.07            0.04             0.00              0.00             0.11               298.83   
0.02            0.04             0.00              0.00             0.06               298.89   
0.02            0.10             0.00              0.00             0.12               299.01   
0.22            0.15             0.00              0.00             0.37               299.38   
0.33            0.10             0.00              0.00             0.43               299.81   
0.07            0.10             0.00              0.00             0.17               299.98   
0.06            0.10             0.00              0.00             0.16               300.14   
0.06            0.16             0.00              0.00             0.22               300.36   
0.07            0.06             0.00              0.00             0.13               300.49   
0.02            0.05             0.00              0.00             0.07               300.56   
0.01            0.04             0.00              0.00             0.05               300.61   
0.02            0.10             0.00              0.00             0.12               300.73   
0.06            0.04             0.00              0.00             0.10               300.83   
0.02            0.11             0.00              0.00             0.13               300.96   
0.07            0.12             0.00              0.00             0.19               301.15   
0.21            0.18             0.00              0.00             0.39               301.54   
0.35            0.05             0.00              0.00             0.40               301.94   
0.02            0.04             0.00              0.00             0.06               302.00   
0.02            0.07             0.00              0.00             0.09               302.09   
0.02            0.05             0.00              0.00             0.07               302.16   
0.01            0.04             0.00              0.00             0.05               302.21   
0.01            0.11             0.00              0.00             0.12               302.33   
0.07            0.10             0.00              0.00             0.17               302.50   
0.06            0.16             0.00              0.00             0.22               302.72   
0.11            0.08             0.00              0.00             0.19               302.91   
0.02            0.10             0.00              0.00             0.12               303.03   
0.07            0.28             0.00              0.00             0.35               303.38   
0.21            0.09             0.00              0.00             0.30               303.68   
0.02            0.08             0.00              0.00             0.10               303.78   
0.02            0.06             0.00              0.00             0.08               303.86   
0.01            0.05             0.00              0.00             0.06               303.92   
0.02            0.05             0.00              0.00             0.07               303.99   
0.02            0.12             0.00              0.00             0.14               304.13   
0.08            0.10             0.00              0.00             0.18               304.31   
0.23            0.26             0.00              0.00             0.49               304.80   
0.50            0.10             0.00              0.00             0.60               305.40   
0.08            0.18             0.00              0.00             0.26               305.66   
