Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             55.35             0.00             55.35              248.04   
0.35            1.00             0.00              0.00             1.35               249.39   
0.42            0.75             0.00              0.00             1.17               250.56   
0.40            0.16             0.00              0.00             0.56               251.12   
0.06            0.15             0.00              0.00             0.21               251.33   
0.05            0.13             0.00              0.00             0.18               251.51   
0.05            0.14             0.00              0.00             0.19               251.70   
0.05            0.15             0.00              0.00             0.20               251.90   
0.05            0.13             0.00              0.00             0.18               252.08   
0.05            0.13             0.00              0.00             0.18               252.26   
0.05            0.13             0.00              0.00             0.18               252.44   
0.06            0.60             0.00              0.00             0.66               253.10   
0.22            0.12             0.00              0.00             0.34               253.44   
0.03            0.12             0.00              0.00             0.15               253.59   
0.02            0.11             0.00              0.00             0.13               253.72   
0.02            0.10             0.00              0.00             0.12               253.84   
0.02            0.13             0.00              0.00             0.15               253.99   
0.02            0.11             0.00              0.00             0.13               254.12   
0.02            0.12             0.00              0.00             0.14               254.26   
0.02            0.05             0.00              0.00             0.07               254.33   
0.02            0.04             0.00              0.00             0.06               254.39   
0.05            0.04             0.00              0.00             0.09               254.48   
0.08            0.04             0.00              0.00             0.12               254.60   
0.09            0.04             0.00              0.00             0.13               254.73   
0.10            0.04             0.00              0.00             0.14               254.87   
0.11            0.04             0.00              0.00             0.15               255.02   
0.13            0.05             0.00              0.00             0.18               255.20   
0.13            0.05             0.00              0.00             0.18               255.38   
0.15            0.05             0.00              0.00             0.20               255.58   
0.16            0.05             0.00              0.00             0.21               255.79   
0.17            0.05             0.00              0.00             0.22               256.01   
0.19            0.04             0.00              0.00             0.23               256.24   
0.20            0.04             0.00              0.00             0.24               256.48   
0.21            0.04             0.00              0.00             0.25               256.73   
0.22            0.05             0.00              0.00             0.27               257.00   
0.24            0.04             0.00              0.00             0.28               257.28   
0.24            0.04             0.00              0.00             0.28               257.56   
0.26            0.04             0.00              0.00             0.30               257.86   
0.27            0.05             0.00              0.00             0.32               258.18   
0.28            0.04             0.00              0.00             0.32               258.50   
0.31            0.05             0.00              0.00             0.36               258.86   
0.33            0.05             0.00              0.00             0.38               259.24   
0.33            0.05             0.00              0.00             0.38               259.62   
0.34            0.05             0.00              0.00             0.39               260.01   
0.35            0.05             0.00              0.00             0.40               260.41   
0.38            0.05             0.00              0.00             0.43               260.84   
0.39            0.05             0.00              0.00             0.44               261.28   
0.41            0.06             0.00              0.00             0.47               261.75   
0.42            0.05             0.00              0.00             0.47               262.22   
0.00            0.00             0.00              26.34            26.34              288.56   
