Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.37              0.00             4.37               20.13    
0.15            0.22             0.00              0.00             0.37               20.50    
0.10            0.13             0.00              0.00             0.23               20.73    
0.07            0.12             0.00              0.00             0.19               20.92    
0.07            0.07             0.00              0.00             0.14               21.06    
0.02            0.05             0.00              0.00             0.07               21.13    
0.02            0.05             0.00              0.00             0.07               21.20    
0.02            0.05             0.00              0.00             0.07               21.27    
0.02            0.02             0.00              0.00             0.04               21.31    
0.02            0.02             0.00              0.00             0.04               21.35    
0.01            0.02             0.00              0.00             0.03               21.38    
0.01            0.02             0.00              0.00             0.03               21.41    
0.03            0.03             0.00              0.00             0.06               21.47    
0.01            0.02             0.00              0.00             0.03               21.50    
0.01            0.03             0.00              0.00             0.04               21.54    
0.05            0.02             0.00              0.00             0.07               21.61    
0.00            0.00             0.00              2.22             2.22               23.83    
