Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.39              0.00             8.39               45.11    
0.20            0.38             0.00              0.00             0.58               45.69    
0.18            0.11             0.00              0.00             0.29               45.98    
0.06            0.23             0.00              0.00             0.29               46.27    
0.13            0.23             0.00              0.00             0.36               46.63    
0.11            0.07             0.00              0.00             0.18               46.81    
0.02            0.07             0.00              0.00             0.09               46.90    
0.02            0.07             0.00              0.00             0.09               46.99    
0.02            0.07             0.00              0.00             0.09               47.08    
0.02            0.06             0.00              0.00             0.08               47.16    
0.02            0.06             0.00              0.00             0.08               47.24    
0.02            0.03             0.00              0.00             0.05               47.29    
0.02            0.02             0.00              0.00             0.04               47.33    
0.03            0.02             0.00              0.00             0.05               47.38    
0.05            0.02             0.00              0.00             0.07               47.45    
0.05            0.02             0.00              0.00             0.07               47.52    
0.06            0.02             0.00              0.00             0.08               47.60    
0.07            0.02             0.00              0.00             0.09               47.69    
0.09            0.03             0.00              0.00             0.12               47.81    
0.08            0.04             0.00              0.00             0.12               47.93    
0.09            0.03             0.00              0.00             0.12               48.05    
0.09            0.02             0.00              0.00             0.11               48.16    
0.10            0.03             0.00              0.00             0.13               48.29    
0.12            0.03             0.00              0.00             0.15               48.44    
0.12            0.03             0.00              0.00             0.15               48.59    
0.00            0.00             0.00              6.62             6.62               55.21    
