Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.24              0.00             3.24               16.89    
0.17            0.22             0.00              0.00             0.39               17.28    
0.10            0.13             0.00              0.00             0.23               17.51    
0.07            0.06             0.00              0.00             0.13               17.64    
0.03            0.11             0.00              0.00             0.14               17.78    
0.06            0.07             0.00              0.00             0.13               17.91    
0.02            0.06             0.00              0.00             0.08               17.99    
0.02            0.06             0.00              0.00             0.08               18.07    
0.02            0.02             0.00              0.00             0.04               18.11    
0.01            0.02             0.00              0.00             0.03               18.14    
0.02            0.02             0.00              0.00             0.04               18.18    
0.01            0.02             0.00              0.00             0.03               18.21    
0.04            0.02             0.00              0.00             0.06               18.27    
0.02            0.02             0.00              0.00             0.04               18.31    
0.05            0.02             0.00              0.00             0.07               18.38    
0.01            0.02             0.00              0.00             0.03               18.41    
0.00            0.00             0.00              2.24             2.24               20.65    
