Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.07              0.00             4.07               19.63    
0.16            0.24             0.00              0.00             0.40               20.03    
0.11            0.13             0.00              0.00             0.24               20.27    
0.07            0.07             0.00              0.00             0.14               20.41    
0.04            0.11             0.00              0.00             0.15               20.56    
0.06            0.06             0.00              0.00             0.12               20.68    
0.02            0.06             0.00              0.00             0.08               20.76    
0.02            0.07             0.00              0.00             0.09               20.85    
0.02            0.02             0.00              0.00             0.04               20.89    
0.02            0.02             0.00              0.00             0.04               20.93    
0.01            0.02             0.00              0.00             0.03               20.96    
0.01            0.03             0.00              0.00             0.04               21.00    
0.03            0.02             0.00              0.00             0.05               21.05    
0.05            0.02             0.00              0.00             0.07               21.12    
0.01            0.02             0.00              0.00             0.03               21.15    
0.05            0.02             0.00              0.00             0.07               21.22    
0.00            0.00             0.00              2.13             2.13               23.35    
