Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.89              0.00             3.89               21.52    
0.15            0.24             0.00              0.00             0.39               21.91    
0.10            0.14             0.00              0.00             0.24               22.15    
0.07            0.12             0.00              0.00             0.19               22.34    
0.08            0.06             0.00              0.00             0.14               22.48    
0.02            0.06             0.00              0.00             0.08               22.56    
0.02            0.05             0.00              0.00             0.07               22.63    
0.04            0.06             0.00              0.00             0.10               22.73    
0.02            0.02             0.00              0.00             0.04               22.77    
0.02            0.02             0.00              0.00             0.04               22.81    
0.04            0.02             0.00              0.00             0.06               22.87    
0.05            0.02             0.00              0.00             0.07               22.94    
0.05            0.02             0.00              0.00             0.07               23.01    
0.06            0.02             0.00              0.00             0.08               23.09    
0.06            0.02             0.00              0.00             0.08               23.17    
0.06            0.02             0.00              0.00             0.08               23.25    
0.00            0.00             0.00              3.55             3.55               26.80    
