Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             9.22              0.00             9.22               38.52    
0.19            0.19             0.00              0.00             0.38               38.90    
0.10            0.09             0.00              0.00             0.19               39.09    
0.06            0.09             0.00              0.00             0.15               39.24    
0.06            0.08             0.00              0.00             0.14               39.38    
0.05            0.08             0.00              0.00             0.13               39.51    
0.04            0.08             0.00              0.00             0.12               39.63    
0.04            0.10             0.00              0.00             0.14               39.77    
0.03            0.05             0.00              0.00             0.08               39.85    
0.03            0.06             0.00              0.00             0.09               39.94    
0.03            0.03             0.00              0.00             0.06               40.00    
0.02            0.04             0.00              0.00             0.06               40.06    
0.03            0.07             0.00              0.00             0.10               40.16    
0.03            0.04             0.00              0.00             0.07               40.23    
0.02            0.04             0.00              0.00             0.06               40.29    
0.03            0.05             0.00              0.00             0.08               40.37    
0.02            0.06             0.00              0.00             0.08               40.45    
0.04            0.03             0.00              0.00             0.07               40.52    
0.02            0.07             0.00              0.00             0.09               40.61    
0.02            0.02             0.00              0.00             0.04               40.65    
0.02            0.02             0.00              0.00             0.04               40.69    
0.05            0.02             0.00              0.00             0.07               40.76    
0.04            0.02             0.00              0.00             0.06               40.82    
0.04            0.02             0.00              0.00             0.06               40.88    
0.05            0.02             0.00              0.00             0.07               40.95    
0.00            0.00             0.00              2.82             2.82               43.77    
