Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.41              0.00             4.41               21.13    
0.20            0.23             0.00              0.00             0.43               21.56    
0.12            0.08             0.00              0.00             0.20               21.76    
0.05            0.12             0.00              0.00             0.17               21.93    
0.06            0.06             0.00              0.00             0.12               22.05    
0.04            0.10             0.00              0.00             0.14               22.19    
0.05            0.06             0.00              0.00             0.11               22.30    
0.02            0.06             0.00              0.00             0.08               22.38    
0.02            0.02             0.00              0.00             0.04               22.42    
0.02            0.02             0.00              0.00             0.04               22.46    
0.03            0.02             0.00              0.00             0.05               22.51    
0.04            0.02             0.00              0.00             0.06               22.57    
0.05            0.02             0.00              0.00             0.07               22.64    
0.02            0.02             0.00              0.00             0.04               22.68    
0.02            0.02             0.00              0.00             0.04               22.72    
0.05            0.02             0.00              0.00             0.07               22.79    
0.00            0.00             0.00              2.35             2.35               25.14    
