Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.84              0.00             8.84               39.64    
0.24            0.36             0.00              0.00             0.60               40.24    
0.17            0.11             0.00              0.00             0.28               40.52    
0.06            0.09             0.00              0.00             0.15               40.67    
0.05            0.09             0.00              0.00             0.14               40.81    
0.05            0.10             0.00              0.00             0.15               40.96    
0.06            0.18             0.00              0.00             0.24               41.20    
0.07            0.08             0.00              0.00             0.15               41.35    
0.04            0.08             0.00              0.00             0.12               41.47    
0.04            0.18             0.00              0.00             0.22               41.69    
0.06            0.07             0.00              0.00             0.13               41.82    
0.02            0.03             0.00              0.00             0.05               41.87    
0.02            0.03             0.00              0.00             0.05               41.92    
0.01            0.02             0.00              0.00             0.03               41.95    
0.01            0.02             0.00              0.00             0.03               41.98    
0.04            0.03             0.00              0.00             0.07               42.05    
0.05            0.02             0.00              0.00             0.07               42.12    
0.02            0.03             0.00              0.00             0.05               42.17    
0.01            0.02             0.00              0.00             0.03               42.20    
0.06            0.03             0.00              0.00             0.09               42.29    
0.02            0.03             0.00              0.00             0.05               42.34    
0.01            0.03             0.00              0.00             0.04               42.38    
0.06            0.04             0.00              0.00             0.10               42.48    
0.06            0.03             0.00              0.00             0.09               42.57    
0.02            0.02             0.00              0.00             0.04               42.61    
0.00            0.00             0.00              3.60             3.60               46.21    
