Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             30.88             0.00             30.88              131.02   
0.53            0.82             0.00              0.00             1.35               132.37   
0.30            0.19             0.00              0.00             0.49               132.86   
0.10            0.17             0.00              0.00             0.27               133.13   
0.09            0.18             0.00              0.00             0.27               133.40   
0.10            0.18             0.00              0.00             0.28               133.68   
0.11            0.17             0.00              0.00             0.28               133.96   
0.09            0.42             0.00              0.00             0.51               134.47   
0.12            0.38             0.00              0.00             0.50               134.97   
0.12            0.14             0.00              0.00             0.26               135.23   
0.05            0.13             0.00              0.00             0.18               135.41   
0.04            0.05             0.00              0.00             0.09               135.50   
0.03            0.05             0.00              0.00             0.08               135.58   
0.04            0.05             0.00              0.00             0.09               135.67   
0.03            0.05             0.00              0.00             0.08               135.75   
0.07            0.05             0.00              0.00             0.12               135.87   
0.11            0.05             0.00              0.00             0.16               136.03   
0.03            0.05             0.00              0.00             0.08               136.11   
0.13            0.05             0.00              0.00             0.18               136.29   
0.03            0.05             0.00              0.00             0.08               136.37   
0.13            0.05             0.00              0.00             0.18               136.55   
0.03            0.06             0.00              0.00             0.09               136.64   
0.03            0.05             0.00              0.00             0.08               136.72   
0.14            0.05             0.00              0.00             0.19               136.91   
0.15            0.05             0.00              0.00             0.20               137.11   
0.00            0.00             0.00              0.15             0.15               137.26   
