Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             2.06              0.00             2.06               25.05    
0.08            0.03             0.00              0.00             0.11               25.16    
0.03            0.04             0.00              0.00             0.07               25.23    
0.04            0.03             0.00              0.00             0.07               25.30    
0.02            0.03             0.00              0.00             0.05               25.35    
0.02            0.02             0.00              0.00             0.04               25.39    
0.02            0.01             0.00              0.00             0.03               25.42    
0.02            0.01             0.00              0.00             0.03               25.45    
0.02            0.00             0.00              0.00             0.02               25.47    
0.00            0.00             0.00              0.07             0.07               25.54    
