Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.54              0.00             3.54               53.94    
0.16            0.22             0.00              0.00             0.38               54.32    
0.10            0.08             0.00              0.00             0.18               54.50    
0.05            0.07             0.00              0.00             0.12               54.62    
0.05            0.10             0.00              0.00             0.15               54.77    
0.05            0.06             0.00              0.00             0.11               54.88    
0.04            0.09             0.00              0.00             0.13               55.01    
0.04            0.05             0.00              0.00             0.09               55.10    
0.02            0.02             0.00              0.00             0.04               55.14    
0.03            0.03             0.00              0.00             0.06               55.20    
0.02            0.02             0.00              0.00             0.04               55.24    
0.04            0.02             0.00              0.00             0.06               55.30    
0.02            0.02             0.00              0.00             0.04               55.34    
0.04            0.02             0.00              0.00             0.06               55.40    
0.02            0.02             0.00              0.00             0.04               55.44    
0.05            0.02             0.00              0.00             0.07               55.51    
0.00            0.00             0.00              0.07             0.07               55.58    
