Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.47              0.00             8.47               114.18   
0.23            0.39             0.00              0.00             0.62               114.80   
0.17            0.11             0.00              0.00             0.28               115.08   
0.06            0.10             0.00              0.00             0.16               115.24   
0.05            0.10             0.00              0.00             0.15               115.39   
0.06            0.10             0.00              0.00             0.16               115.55   
0.07            0.21             0.00              0.00             0.28               115.83   
0.10            0.08             0.00              0.00             0.18               116.01   
0.04            0.21             0.00              0.00             0.25               116.26   
0.07            0.09             0.00              0.00             0.16               116.42   
0.03            0.07             0.00              0.00             0.10               116.52   
0.02            0.03             0.00              0.00             0.05               116.57   
0.02            0.03             0.00              0.00             0.05               116.62   
0.02            0.03             0.00              0.00             0.05               116.67   
0.05            0.03             0.00              0.00             0.08               116.75   
0.02            0.02             0.00              0.00             0.04               116.79   
0.01            0.02             0.00              0.00             0.03               116.82   
0.06            0.03             0.00              0.00             0.09               116.91   
0.06            0.02             0.00              0.00             0.08               116.99   
0.02            0.05             0.00              0.00             0.07               117.06   
0.07            0.02             0.00              0.00             0.09               117.15   
0.02            0.03             0.00              0.00             0.05               117.20   
0.02            0.03             0.00              0.00             0.05               117.25   
0.07            0.03             0.00              0.00             0.10               117.35   
0.02            0.03             0.00              0.00             0.05               117.40   
0.00            0.00             0.00              0.15             0.15               117.55   
