Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             203.32            0.00             203.32             2162.01  
0.22            0.81             0.00              0.00             1.03               2163.04  
0.37            0.19             0.00              0.00             0.56               2163.60  
0.09            0.16             0.00              0.00             0.25               2163.85  
0.10            0.53             0.00              0.00             0.63               2164.48  
0.27            0.19             0.00              0.00             0.46               2164.94  
0.08            0.15             0.00              0.00             0.23               2165.17  
0.08            0.16             0.00              0.00             0.24               2165.41  
0.09            0.15             0.00              0.00             0.24               2165.65  
0.07            0.56             0.00              0.00             0.63               2166.28  
0.20            0.15             0.00              0.00             0.35               2166.63  
0.05            0.48             0.00              0.00             0.53               2167.16  
0.16            0.13             0.00              0.00             0.29               2167.45  
0.03            0.12             0.00              0.00             0.15               2167.60  
0.03            0.11             0.00              0.00             0.14               2167.74  
0.03            0.11             0.00              0.00             0.14               2167.88  
0.03            0.12             0.00              0.00             0.15               2168.03  
0.03            0.12             0.00              0.00             0.15               2168.18  
0.06            0.07             0.00              0.00             0.13               2168.31  
0.02            0.06             0.00              0.00             0.08               2168.39  
0.02            0.10             0.00              0.00             0.12               2168.51  
0.04            0.08             0.00              0.00             0.12               2168.63  
0.04            0.10             0.00              0.00             0.14               2168.77  
0.02            0.11             0.00              0.00             0.13               2168.90  
0.05            0.09             0.00              0.00             0.14               2169.04  
0.05            0.08             0.00              0.00             0.13               2169.17  
0.04            0.08             0.00              0.00             0.12               2169.29  
0.04            0.08             0.00              0.00             0.12               2169.41  
0.04            0.08             0.00              0.00             0.12               2169.53  
0.04            0.45             0.00              0.00             0.49               2170.02  
0.14            0.08             0.00              0.00             0.22               2170.24  
0.03            0.09             0.00              0.00             0.12               2170.36  
0.02            0.07             0.00              0.00             0.09               2170.45  
0.02            0.07             0.00              0.00             0.09               2170.54  
0.02            0.09             0.00              0.00             0.11               2170.65  
0.04            0.10             0.00              0.00             0.14               2170.79  
0.02            0.10             0.00              0.00             0.12               2170.91  
0.05            0.10             0.00              0.00             0.15               2171.06  
0.02            0.11             0.00              0.00             0.13               2171.19  
0.05            0.07             0.00              0.00             0.12               2171.31  
0.02            0.10             0.00              0.00             0.12               2171.43  
0.04            0.11             0.00              0.00             0.15               2171.58  
0.03            0.11             0.00              0.00             0.14               2171.72  
0.05            0.47             0.00              0.00             0.52               2172.24  
0.16            0.12             0.00              0.00             0.28               2172.52  
0.03            0.10             0.00              0.00             0.13               2172.65  
0.02            0.09             0.00              0.00             0.11               2172.76  
0.02            0.10             0.00              0.00             0.12               2172.88  
0.03            0.10             0.00              0.00             0.13               2173.01  
0.02            0.07             0.00              0.00             0.09               2173.10  
0.02            0.07             0.00              0.00             0.09               2173.19  
0.02            0.07             0.00              0.00             0.09               2173.28  
0.02            0.07             0.00              0.00             0.09               2173.37  
0.02            0.07             0.00              0.00             0.09               2173.46  
0.02            0.06             0.00              0.00             0.08               2173.54  
0.02            0.04             0.00              0.00             0.06               2173.60  
0.02            0.03             0.00              0.00             0.05               2173.65  
0.04            0.03             0.00              0.00             0.07               2173.72  
0.07            0.04             0.00              0.00             0.11               2173.83  
0.10            0.04             0.00              0.00             0.14               2173.97  
0.09            0.04             0.00              0.00             0.13               2174.10  
0.10            0.04             0.00              0.00             0.14               2174.24  
0.11            0.04             0.00              0.00             0.15               2174.39  
0.12            0.04             0.00              0.00             0.16               2174.55  
0.12            0.04             0.00              0.00             0.16               2174.71  
0.14            0.04             0.00              0.00             0.18               2174.89  
0.15            0.04             0.00              0.00             0.19               2175.08  
0.15            0.04             0.00              0.00             0.19               2175.27  
0.16            0.04             0.00              0.00             0.20               2175.47  
0.17            0.04             0.00              0.00             0.21               2175.68  
0.19            0.04             0.00              0.00             0.23               2175.91  
0.19            0.04             0.00              0.00             0.23               2176.14  
0.20            0.04             0.00              0.00             0.24               2176.38  
0.21            0.05             0.00              0.00             0.26               2176.64  
0.26            0.04             0.00              0.00             0.30               2176.94  
0.24            0.04             0.00              0.00             0.28               2177.22  
0.26            0.04             0.00              0.00             0.30               2177.52  
0.27            0.05             0.00              0.00             0.32               2177.84  
0.34            0.04             0.00              0.00             0.38               2178.22  
0.00            0.00             0.00              0.35             0.35               2178.57  
