Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.19              0.00             7.19               93.86    
0.14            0.22             0.00              0.00             0.36               94.22    
0.10            0.07             0.00              0.00             0.17               94.39    
0.05            0.06             0.00              0.00             0.11               94.50    
0.04            0.14             0.00              0.00             0.18               94.68    
0.07            0.06             0.00              0.00             0.13               94.81    
0.04            0.05             0.00              0.00             0.09               94.90    
0.03            0.12             0.00              0.00             0.15               95.05    
0.04            0.05             0.00              0.00             0.09               95.14    
0.02            0.05             0.00              0.00             0.07               95.21    
0.04            0.02             0.00              0.00             0.06               95.27    
0.02            0.03             0.00              0.00             0.05               95.32    
0.03            0.02             0.00              0.00             0.05               95.37    
0.02            0.03             0.00              0.00             0.05               95.42    
0.03            0.03             0.00              0.00             0.06               95.48    
0.03            0.10             0.00              0.00             0.13               95.61    
0.04            0.03             0.00              0.00             0.07               95.68    
0.02            0.02             0.00              0.00             0.04               95.72    
0.02            0.02             0.00              0.00             0.04               95.76    
0.02            0.02             0.00              0.00             0.04               95.80    
0.02            0.02             0.00              0.00             0.04               95.84    
0.02            0.01             0.00              0.00             0.03               95.87    
0.05            0.01             0.00              0.00             0.06               95.93    
0.04            0.02             0.00              0.00             0.06               95.99    
0.04            0.01             0.00              0.00             0.05               96.04    
0.00            0.00             0.00              0.11             0.11               96.15    
