Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.00              0.00             4.00               48.10    
0.10            0.11             0.00              0.00             0.21               48.31    
0.06            0.06             0.00              0.00             0.12               48.43    
0.04            0.06             0.00              0.00             0.10               48.53    
0.04            0.04             0.00              0.00             0.08               48.61    
0.03            0.04             0.00              0.00             0.07               48.68    
0.02            0.03             0.00              0.00             0.05               48.73    
0.03            0.03             0.00              0.00             0.06               48.79    
0.03            0.04             0.00              0.00             0.07               48.86    
0.02            0.02             0.00              0.00             0.04               48.90    
0.02            0.01             0.00              0.00             0.03               48.93    
0.02            0.01             0.00              0.00             0.03               48.96    
0.02            0.01             0.00              0.00             0.03               48.99    
0.00            0.00             0.00              0.08             0.08               49.07    
