Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.84              0.00             3.84               57.01    
0.18            0.24             0.00              0.00             0.42               57.43    
0.11            0.08             0.00              0.00             0.19               57.62    
0.05            0.12             0.00              0.00             0.17               57.79    
0.06            0.06             0.00              0.00             0.12               57.91    
0.06            0.07             0.00              0.00             0.13               58.04    
0.04            0.10             0.00              0.00             0.14               58.18    
0.04            0.06             0.00              0.00             0.10               58.28    
0.02            0.02             0.00              0.00             0.04               58.32    
0.02            0.02             0.00              0.00             0.04               58.36    
0.03            0.02             0.00              0.00             0.05               58.41    
0.05            0.02             0.00              0.00             0.07               58.48    
0.05            0.02             0.00              0.00             0.07               58.55    
0.06            0.02             0.00              0.00             0.08               58.63    
0.06            0.02             0.00              0.00             0.08               58.71    
0.06            0.02             0.00              0.00             0.08               58.79    
0.00            0.00             0.00              0.19             0.19               58.98    
